timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts,survey_reported_stress,survey_reported_difficulty
2026-06-06 11:51:06,0112530122_114705,*Untitled3.c,C/C++,19.55,998.39,0.00,30.56,0.10,16,50.00,0.00,50,MODERATE,2026-06-06_1151,TRUE,36,0,4,5
2026-06-06 11:51:36,0112530122_114705,*Untitled3.c,C/C++,13.45,1699.44,0.00,19.64,0.17,16,50.00,0.00,45,MODERATE,2026-06-06_1151,TRUE,56,0,4,5
2026-06-06 11:52:06,0112530122_114705,*Untitled3.c,C/C++,9.81,2568.47,0.00,17.39,0.02,16,50.00,0.00,42,MODERATE,2026-06-06_1152,TRUE,69,0,4,5
2026-06-06 11:52:36,0112530122_114705,*Untitled3.c,C/C++,10.62,2249.00,0.00,24.51,0.05,16,50.00,0.00,50,MODERATE,2026-06-06_1152,TRUE,102,0,4,5
2026-06-06 11:53:06,0112530122_114705,*Untitled3.c,C/C++,9.44,1724.76,0.00,22.48,0.00,16,50.00,0.00,47,MODERATE,2026-06-06_1153,TRUE,129,0,4,5
2026-06-06 11:53:36,0112530122_114705,*Untitled3.c,C/C++,8.63,3110.72,0.00,23.08,0.00,18,50.00,0.00,48,MODERATE,2026-06-06_1153,TRUE,143,0,4,5
2026-06-06 11:54:06,0112530122_114705,Untitled3.c,C/C++,9.72,2816.39,0.00,24.84,0.72,19,50.00,0.00,50,MODERATE,2026-06-06_1154,TRUE,157,0,4,5
2026-06-06 11:54:36,0112530122_114705,Untitled3.c,C/C++,7.95,5054.36,0.07,25.47,0.60,21,50.00,0.27,65,HIGH,2026-06-06_1154,TRUE,161,0,4,5
2026-06-06 11:55:06,0112530122_114705,Untitled3.c,C/C++,7.15,6614.61,0.13,25.45,0.46,23,50.00,0.50,65,HIGH,2026-06-06_1155,TRUE,165,0,4,5
2026-06-06 11:55:36,0112530122_114705,Untitled3.c,C/C++,6.21,7006.89,0.12,25.71,0.32,27,50.00,0.47,65,HIGH,2026-06-06_1155,TRUE,175,0,4,5
2026-06-06 11:56:06,0112530122_114705,*Untitled3.c,C/C++,5.33,7703.98,0.12,25.26,0.00,28,50.00,0.44,65,HIGH,2026-06-06_1156,TRUE,190,0,4,5
2026-06-06 11:56:36,0112530122_114705,*Untitled3.c,C/C++,5.85,7374.50,0.11,24.39,0.73,28,50.00,0.42,64,HIGH,2026-06-06_1156,TRUE,205,0,4,5
2026-06-06 11:57:06,0112530122_114705,*Untitled3.c,C/C++,5.85,7374.50,0.10,24.39,1.00,28,50.00,0.40,64,HIGH,2026-06-06_1157,TRUE,205,0,4,5
2026-06-06 11:57:36,0112530122_114705,*Untitled3.c,C/C++,4.45,7598.89,0.18,27.39,0.02,30,50.00,0.57,65,HIGH,2026-06-06_1157,TRUE,230,0,4,5
2026-06-06 11:58:06,0112530122_114705,*Untitled3.c,C/C++,4.00,8590.02,0.22,27.27,0.01,30,50.00,0.73,65,HIGH,2026-06-06_1158,TRUE,231,0,4,5
2026-06-06 11:58:36,0112530122_114705,*Untitled3.c,C/C++,4.14,4862.77,0.21,26.56,0.09,30,50.00,0.69,65,HIGH,2026-06-06_1158,TRUE,256,0,4,5
2026-06-06 11:59:06,0112530122_114705,Untitled3.c,C/C++,4.28,5256.38,0.20,26.74,0.35,31,50.00,0.67,65,HIGH,2026-06-06_1159,TRUE,258,0,4,5
2026-06-06 11:59:36,0112530122_114705,Untitled3.c,C/C++,4.37,5272.23,0.19,26.72,0.34,35,50.00,0.64,65,HIGH,2026-06-06_1159,TRUE,262,0,4,5
2026-06-06 12:00:06,0112530122_114705,*Untitled3.c,C/C++,4.20,5813.33,0.19,26.39,0.18,36,50.00,0.61,65,HIGH,2026-06-06_1200,TRUE,269,0,4,5
2026-06-06 12:00:37,0112530122_114705,*Untitled3.c,C/C++,4.10,6081.96,0.18,26.10,0.61,36,50.00,0.59,65,HIGH,2026-06-06_1200,TRUE,272,0,4,5
2026-06-06 12:01:07,0112530122_114705,*Untitled3.c,C/C++,3.84,7773.64,0.22,27.60,0.00,36,50.00,0.71,65,HIGH,2026-06-06_1201,TRUE,279,0,4,5
2026-06-06 12:01:37,0112530122_114705,*Untitled3.c,C/C++,3.86,6889.47,0.21,31.42,0.50,36,50.00,0.69,65,HIGH,2026-06-06_1201,TRUE,296,0,4,5
2026-06-06 12:02:07,0112530122_114705,*Untitled3.c,C/C++,4.14,7734.73,0.24,30.29,0.33,36,50.00,0.80,65,HIGH,2026-06-06_1202,TRUE,307,0,4,5
2026-06-06 12:02:37,0112530122_114705,*Untitled3.c,C/C++,4.14,7734.73,0.23,30.29,1.00,36,50.00,0.77,65,HIGH,2026-06-06_1202,TRUE,307,0,4,5
2026-06-06 12:03:07,0112530122_114705,*Untitled3.c,C/C++,3.54,11429.47,0.29,30.16,0.07,36,50.00,0.87,65,HIGH,2026-06-06_1203,TRUE,315,0,4,5
2026-06-06 12:03:37,0112530122_114705,*Untitled3.c,C/C++,3.54,11429.47,0.28,30.16,1.00,36,50.00,0.85,65,HIGH,2026-06-06_1203,TRUE,315,0,4,5
2026-06-06 12:04:07,0112530122_114705,*Untitled2.c,C/C++,3.35,11882.76,0.32,29.31,0.08,38,50.00,0.94,85,CRITICAL,2026-06-06_1204,TRUE,331,0,4,5
2026-06-06 12:04:37,0112530122_114705,*Untitled2.c,C/C++,3.24,11820.41,0.31,28.28,0.53,38,50.00,0.91,85,CRITICAL,2026-06-06_1204,TRUE,343,0,4,5
2026-06-06 12:05:07,0112530122_114705,*Untitled2.c,C/C++,3.24,11820.41,0.30,28.28,1.00,38,50.00,0.89,65,HIGH,2026-06-06_1205,TRUE,343,0,4,5
2026-06-06 12:05:37,0112530122_114705,*Untitled2.c,C/C++,3.24,11820.41,0.29,28.28,1.00,38,50.00,0.86,65,HIGH,2026-06-06_1205,TRUE,343,0,4,5
2026-06-06 12:06:07,0112530122_114705,*Untitled2.c,C/C++,3.24,11820.41,0.29,28.28,1.00,38,50.00,0.84,65,HIGH,2026-06-06_1206,TRUE,343,0,4,5
2026-06-06 12:06:37,0112530122_114705,*Untitled2.c,C/C++,2.72,17237.07,0.38,27.30,0.15,38,50.00,0.92,85,CRITICAL,2026-06-06_1206,TRUE,359,0,4,5
2026-06-06 12:07:07,0112530122_114705,*Untitled2.c,C/C++,2.78,17714.74,0.39,27.00,0.00,38,50.00,1.00,85,CRITICAL,2026-06-06_1207,TRUE,363,0,4,5
2026-06-06 12:07:37,0112530122_114705,*Untitled2.c,C/C++,3.02,16793.15,0.38,26.47,0.12,38,50.00,0.97,85,CRITICAL,2026-06-06_1207,TRUE,374,0,4,5
2026-06-06 12:08:07,0112530122_114705,*Untitled2.c,C/C++,2.87,16783.29,0.37,26.41,0.01,38,50.00,0.95,85,CRITICAL,2026-06-06_1208,TRUE,390,0,4,5
2026-06-06 12:08:37,0112530122_114705,*Untitled2.c,C/C++,3.08,5664.73,0.37,27.46,0.51,38,50.00,0.93,85,CRITICAL,2026-06-06_1208,TRUE,397,0,4,5
2026-06-06 12:09:07,0112530122_114705,*Untitled2.c,C/C++,3.08,5664.73,0.36,27.46,1.00,38,50.00,0.91,85,CRITICAL,2026-06-06_1209,TRUE,397,0,4,5
2026-06-06 12:09:37,0112530122_114705,*Untitled2.c,C/C++,2.59,11563.80,0.40,28.00,0.03,38,50.00,0.98,85,CRITICAL,2026-06-06_1209,TRUE,400,0,4,5
2026-06-06 12:10:07,0112530122_114705,*Untitled2.c,C/C++,2.84,10665.15,0.40,28.78,0.06,38,50.00,0.95,85,CRITICAL,2026-06-06_1210,TRUE,410,0,4,5
2026-06-06 12:10:37,0112530122_114705,*Untitled2.c,C/C++,3.08,10398.46,0.39,28.91,0.26,38,50.00,0.93,85,CRITICAL,2026-06-06_1210,TRUE,422,0,4,5
2026-06-06 12:11:07,0112530122_114705,*Untitled2.c,C/C++,3.08,10398.46,0.38,28.91,1.00,38,50.00,0.92,85,CRITICAL,2026-06-06_1211,TRUE,422,0,4,5
2026-06-06 12:11:38,0112530122_114705,*Untitled2.c,C/C++,3.08,10398.46,0.37,28.91,1.00,38,50.00,0.90,85,CRITICAL,2026-06-06_1211,TRUE,422,0,4,5
2026-06-06 12:12:08,0112530122_114705,*Untitled2.c,C/C++,3.08,10398.46,0.36,28.91,1.00,38,50.00,0.88,85,CRITICAL,2026-06-06_1212,TRUE,422,0,4,5
2026-06-06 12:12:38,0112530122_114705,*Untitled2.c,C/C++,2.32,19693.19,0.44,28.64,0.00,38,50.00,0.94,85,CRITICAL,2026-06-06_1212,TRUE,426,0,4,5
2026-06-06 12:13:08,0112530122_114705,*Untitled2.c,C/C++,2.28,19703.47,0.43,28.64,0.02,38,50.00,0.92,85,CRITICAL,2026-06-06_1213,TRUE,440,0,4,5
2026-06-06 12:13:38,0112530122_114705,*Untitled2.c,C/C++,2.80,17107.49,0.42,28.95,0.40,38,50.00,0.90,85,CRITICAL,2026-06-06_1213,TRUE,449,0,4,5
2026-06-06 12:14:08,0112530122_114705,*Untitled2.c,C/C++,2.91,17237.39,0.41,28.45,0.22,38,50.00,0.89,85,CRITICAL,2026-06-06_1214,TRUE,464,0,4,5
2026-06-06 12:14:38,0112530122_114705,*Untitled2.c,C/C++,4.12,1512.81,0.40,28.49,0.02,38,50.00,0.87,85,CRITICAL,2026-06-06_1214,TRUE,502,0,4,5
2026-06-06 12:15:08,0112530122_114705,*Untitled2.c,C/C++,4.22,1937.97,0.40,28.19,0.12,38,50.00,0.86,85,CRITICAL,2026-06-06_1215,TRUE,518,0,4,5
2026-06-06 12:15:38,0112530122_114705,*Untitled2.c,C/C++,12.67,1662.91,0.39,26.83,0.10,38,50.00,0.84,85,CRITICAL,2026-06-06_1215,TRUE,559,0,4,5
2026-06-06 12:16:08,0112530122_114705,*Untitled2.c,C/C++,10.49,2591.42,0.38,26.50,0.16,38,50.00,0.83,85,CRITICAL,2026-06-06_1216,TRUE,566,0,4,5
2026-06-06 12:16:38,0112530122_114705,*Untitled2.c,C/C++,9.87,2825.32,0.38,27.32,0.50,38,50.00,0.81,85,CRITICAL,2026-06-06_1216,TRUE,582,0,4,5
2026-06-06 12:17:08,0112530122_114705,Untitled2.c,C/C++,8.42,4048.86,0.37,26.95,0.66,39,50.00,0.80,85,CRITICAL,2026-06-06_1217,TRUE,590,0,4,5
2026-06-06 12:17:38,0112530122_114705,Untitled2.c,C/C++,6.81,6439.44,0.39,26.90,0.43,41,50.00,0.85,85,CRITICAL,2026-06-06_1217,TRUE,591,0,4,5
2026-06-06 12:18:08,0112530122_114705,*Untitled2.c,C/C++,6.15,6991.73,0.38,26.60,0.08,42,50.00,0.84,85,CRITICAL,2026-06-06_1218,TRUE,609,0,4,5
2026-06-06 12:18:38,0112530122_114705,*Untitled2.c,C/C++,6.09,6202.43,0.37,29.07,0.07,42,50.00,0.82,85,CRITICAL,2026-06-06_1218,TRUE,633,0,4,5
2026-06-06 12:19:08,0112530122_114705,Untitled2.c,C/C++,5.56,6245.35,0.37,29.38,0.33,49,50.00,0.81,85,CRITICAL,2026-06-06_1219,TRUE,640,0,4,5
2026-06-06 12:19:38,0112530122_114705,*Untitled2.c,C/C++,4.73,4448.73,0.36,29.19,0.00,52,50.00,0.80,85,CRITICAL,2026-06-06_1219,TRUE,644,0,4,5
2026-06-06 12:20:08,0112530122_114705,Untitled2.c,C/C++,4.37,4758.51,0.36,28.99,0.10,57,50.00,0.79,85,CRITICAL,2026-06-06_1220,TRUE,652,1,4,5
2026-06-06 12:20:38,0112530122_114705,*Untitled2.c,C/C++,7.03,4093.96,0.35,29.77,0.01,60,50.00,0.77,85,CRITICAL,2026-06-06_1220,TRUE,692,1,4,5
2026-06-06 12:21:08,0112530122_114705,Untitled2.c,C/C++,6.95,2530.91,0.35,30.28,0.22,63,50.00,0.76,85,CRITICAL,2026-06-06_1221,TRUE,710,1,4,5
2026-06-06 12:21:39,0112530122_114705,*Untitled3.c,C/C++,6.52,2937.49,0.34,30.38,0.83,67,50.00,0.75,85,CRITICAL,2026-06-06_1221,TRUE,711,1,4,5
