timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts,survey_reported_stress,survey_reported_difficulty
2026-06-06 11:54:42,0112530009_114541,*ct2.c,C/C++,13.31,1431.69,0.00,7.14,0.04,4,75.00,0.00,25,LOW,2026-06-06_1154,TRUE,14,0,4,4
2026-06-06 11:55:12,0112530009_114541,*ct2.c,C/C++,11.28,1467.29,0.00,5.00,0.75,4,75.00,0.00,25,LOW,2026-06-06_1155,TRUE,20,0,4,4
2026-06-06 11:55:42,0112530009_114541,*ct2.c,C/C++,3.79,9969.23,0.08,4.55,0.14,4,90.00,0.20,25,LOW,2026-06-06_1155,TRUE,22,0,4,4
2026-06-06 11:56:12,0112530009_114541,*ct2.c,C/C++,3.73,8924.66,0.07,3.33,0.25,4,90.00,0.19,25,LOW,2026-06-06_1156,TRUE,30,0,4,4
2026-06-06 11:56:42,0112530009_114541,*ct2.c,C/C++,3.57,8131.10,0.07,5.41,0.32,4,75.00,0.18,25,LOW,2026-06-06_1156,TRUE,37,0,4,4
2026-06-06 11:57:12,0112530009_114541,*ct2.c,C/C++,3.50,7648.34,0.07,6.82,0.44,4,75.00,0.17,25,LOW,2026-06-06_1157,TRUE,44,0,4,4
2026-06-06 11:57:42,0112530009_114541,*ct2.c,C/C++,3.50,7648.34,0.06,6.82,1.00,4,75.00,0.17,25,LOW,2026-06-06_1157,TRUE,44,0,4,4
2026-06-06 11:58:12,0112530009_114541,*ct2.c,C/C++,3.50,7648.34,0.06,6.82,1.00,4,75.00,0.16,25,LOW,2026-06-06_1158,TRUE,44,0,4,4
2026-06-06 11:58:42,0112530009_114541,*ct2.c,C/C++,3.50,7648.34,0.06,6.82,1.00,4,75.00,0.15,25,LOW,2026-06-06_1158,TRUE,44,0,4,4
2026-06-06 11:59:12,0112530009_114541,*ct2.c,C/C++,3.50,7648.34,0.06,6.82,1.00,4,75.00,0.15,25,LOW,2026-06-06_1159,TRUE,44,0,4,4
2026-06-06 11:59:42,0112530009_114541,*ct2.c,C/C++,3.50,7648.34,0.06,6.82,1.00,4,75.00,0.14,25,LOW,2026-06-06_1159,TRUE,44,0,4,4
2026-06-06 12:00:12,0112530009_114541,*ct2.c,C/C++,3.50,7648.34,0.05,6.82,1.00,4,75.00,0.14,25,LOW,2026-06-06_1200,TRUE,44,0,4,4
2026-06-06 12:00:42,0112530009_114541,*ct2.c,C/C++,3.50,7648.34,0.05,6.82,1.00,4,75.00,0.13,25,LOW,2026-06-06_1200,TRUE,44,0,4,4
2026-06-06 12:01:12,0112530009_114541,*ct2.c,C/C++,3.50,7648.34,0.05,6.82,1.00,4,75.00,0.13,25,LOW,2026-06-06_1201,TRUE,44,0,4,4
2026-06-06 12:01:43,0112530009_114541,*ct2.c,C/C++,3.50,7648.34,0.05,6.82,1.00,4,75.00,0.12,25,LOW,2026-06-06_1201,TRUE,44,0,4,4
2026-06-06 12:02:13,0112530009_114541,ct22.c,C/C++,1.28,30000.0,0.35,8.16,0.18,9,75.00,0.24,60,HIGH,2026-06-06_1202,TRUE,49,0,4,4
2026-06-06 12:02:43,0112530009_114541,*ct22.c,C/C++,1.78,30000.0,0.34,5.56,0.30,10,75.00,0.23,60,HIGH,2026-06-06_1202,TRUE,72,0,4,4
2026-06-06 12:03:13,0112530009_114541,*ct22.c,C/C++,1.78,30000.0,0.33,5.56,1.00,10,75.00,0.23,60,HIGH,2026-06-06_1203,TRUE,72,0,4,4
2026-06-06 12:03:43,0112530009_114541,*ct22.c,C/C++,1.81,30000.0,0.38,9.64,0.12,10,75.00,0.33,60,HIGH,2026-06-06_1203,TRUE,83,0,4,4
2026-06-06 12:04:13,0112530009_114541,*ct22.c,C/C++,1.81,30000.0,0.37,9.64,1.00,10,75.00,0.32,60,HIGH,2026-06-06_1204,TRUE,83,0,4,4
2026-06-06 12:04:43,0112530009_114541,*ct22.c,C/C++,1.81,30000.0,0.36,9.64,1.00,10,75.00,0.32,60,HIGH,2026-06-06_1204,TRUE,83,0,4,4
2026-06-06 12:05:13,0112530009_114541,*ct22.c,C/C++,1.81,30000.0,0.35,9.64,1.00,10,75.00,0.31,60,HIGH,2026-06-06_1205,TRUE,83,0,4,4
2026-06-06 12:05:43,0112530009_114541,*ct22.c,C/C++,1.81,30000.0,0.34,9.64,1.00,10,75.00,0.30,60,HIGH,2026-06-06_1205,TRUE,83,0,4,4
2026-06-06 12:06:13,0112530009_114541,*ct22.c,C/C++,1.81,30000.0,0.33,9.64,1.00,10,75.00,0.29,60,HIGH,2026-06-06_1206,TRUE,83,0,4,4
2026-06-06 12:06:43,0112530009_114541,*ct22.c,C/C++,1.81,30000.0,0.32,9.64,1.00,10,75.00,0.29,60,HIGH,2026-06-06_1206,TRUE,83,0,4,4
2026-06-06 12:07:13,0112530009_114541,*ct2.c,C/C++,1.81,30000.0,0.32,9.64,1.00,11,75.00,0.28,60,HIGH,2026-06-06_1207,TRUE,83,0,4,4
2026-06-06 12:07:43,0112530009_114541,*ct22.c,C/C++,1.81,30000.0,0.31,9.64,1.00,12,75.00,0.27,60,HIGH,2026-06-06_1207,TRUE,83,0,4,4
2026-06-06 12:08:13,0112530009_114541,*ct22.c,C/C++,1.81,30000.0,0.30,9.64,1.00,12,75.00,0.27,40,MODERATE,2026-06-06_1208,TRUE,83,0,4,4
2026-06-06 12:08:43,0112530009_114541,*ct22.c,C/C++,1.81,30000.0,0.29,9.64,1.00,12,75.00,0.26,40,MODERATE,2026-06-06_1208,TRUE,83,0,4,4
2026-06-06 12:09:13,0112530009_114541,*ct22.c,C/C++,1.81,30000.0,0.29,9.64,1.00,12,75.00,0.25,40,MODERATE,2026-06-06_1209,TRUE,83,0,4,4
2026-06-06 12:09:43,0112530009_114541,*ct2.c,C/C++,1.81,30000.0,0.28,9.64,1.00,13,75.00,0.25,40,MODERATE,2026-06-06_1209,TRUE,83,0,4,4
2026-06-06 12:10:13,0112530009_114541,*ct2.c,C/C++,1.81,30000.0,0.28,9.64,1.00,13,75.00,0.24,40,MODERATE,2026-06-06_1210,TRUE,83,0,4,4
2026-06-06 12:10:43,0112530009_114541,*ct2.c,C/C++,1.81,30000.0,0.27,9.64,1.00,13,75.00,0.24,40,MODERATE,2026-06-06_1210,TRUE,83,0,4,4
2026-06-06 12:11:13,0112530009_114541,*ct2.c,C/C++,1.81,30000.0,0.27,9.64,1.00,13,75.00,0.23,40,MODERATE,2026-06-06_1211,TRUE,83,0,4,4
2026-06-06 12:11:43,0112530009_114541,*ct2.c,C/C++,1.81,30000.0,0.26,9.64,1.00,13,75.00,0.23,40,MODERATE,2026-06-06_1211,TRUE,83,0,4,4
2026-06-06 12:12:13,0112530009_114541,*ct2.c,C/C++,1.81,30000.0,0.26,9.64,1.00,13,75.00,0.23,40,MODERATE,2026-06-06_1212,TRUE,83,0,4,4
