timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts
2026-04-07 11:24:19,0112530110_112419,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,0.00,0,90.00,0.00,0,LOW,2026-04-07_1124,FALSE,0,0
2026-04-07 11:24:49,0112530110_112419,SPL_Practice_Problems_Sec_G.pdf,Unknown,0.00,0.00,0.00,0.00,1.00,2,90.00,0.00,0,LOW,2026-04-07_1124,FALSE,0,0
2026-04-07 11:25:19,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1125,TRUE,0,0
2026-04-07 11:25:49,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1125,TRUE,0,0
2026-04-07 11:26:19,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1126,TRUE,0,0
2026-04-07 11:26:50,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1126,TRUE,0,0
2026-04-07 11:27:20,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1127,TRUE,0,0
2026-04-07 11:27:50,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1127,TRUE,0,0
2026-04-07 11:28:20,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1128,TRUE,0,0
2026-04-07 11:28:50,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1128,TRUE,0,0
2026-04-07 11:29:20,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1129,TRUE,0,0
2026-04-07 11:29:50,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1129,TRUE,0,0
2026-04-07 11:30:20,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1130,TRUE,0,0
2026-04-07 11:30:50,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1130,TRUE,0,0
2026-04-07 11:31:20,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1131,TRUE,0,0
2026-04-07 11:31:50,0112530110_112419,CT.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1131,TRUE,0,0
2026-04-07 11:32:20,0112530110_112419,*CT.c,C/C++,20.61,928.05,0.00,33.33,0.07,4,50.00,0.00,40,MODERATE,2026-04-07_1132,TRUE,36,0
