timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts
2026-04-07 11:24:50,0112530115_112450,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,0.00,0,90.00,0.00,0,LOW,2026-04-07_1124,FALSE,0,0
2026-04-07 11:25:20,0112530115_112450,*Untitled2.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1125,TRUE,0,0
2026-04-07 11:25:50,0112530115_112450,*Untitled2.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1125,TRUE,0,0
2026-04-07 11:26:20,0112530115_112450,*Untitled2.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1126,TRUE,0,0
2026-04-07 11:26:50,0112530115_112450,*Untitled2.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1126,TRUE,0,0
2026-04-07 11:27:21,0112530115_112450,*Untitled2.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1127,TRUE,0,0
2026-04-07 11:27:51,0112530115_112450,*Untitled2.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1127,TRUE,0,0
2026-04-07 11:28:21,0112530115_112450,*Untitled2.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1128,TRUE,0,0
2026-04-07 11:28:51,0112530115_112450,*Untitled2.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1128,TRUE,0,0
2026-04-07 11:29:21,0112530115_112450,*Untitled2.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1129,TRUE,0,0
2026-04-07 11:29:51,0112530115_112450,*Untitled2.c,C/C++,0.00,0.00,0.00,0.00,1.00,3,90.00,0.00,0,LOW,2026-04-07_1129,TRUE,0,0
2026-04-07 11:30:21,0112530115_112450,*Untitled2.c,C/C++,0.00,0.00,0.00,100.00,0.18,3,50.00,0.00,25,LOW,2026-04-07_1130,TRUE,1,0
2026-04-07 11:30:51,0112530115_112450,*Untitled2.c,C/C++,9.22,2077.00,0.00,31.25,0.48,3,50.00,0.00,50,MODERATE,2026-04-07_1130,TRUE,16,0
2026-04-07 11:31:21,0112530115_112450,*Untitled2.c,C/C++,5.00,5054.80,0.00,29.41,0.82,3,50.00,0.00,50,MODERATE,2026-04-07_1131,TRUE,17,0
2026-04-07 11:31:51,0112530115_112450,*Untitled2.c,C/C++,3.40,8083.60,0.09,22.22,0.01,3,50.00,0.29,62,HIGH,2026-04-07_1131,TRUE,27,0
2026-04-07 11:32:21,0112530115_112450,*Untitled2.c,C/C++,3.83,6846.74,0.08,15.00,0.00,3,50.00,0.27,55,MODERATE,2026-04-07_1132,TRUE,40,0
2026-04-07 11:32:51,0112530115_112450,*Untitled2.c,C/C++,5.26,6108.08,0.08,10.77,0.24,3,60.00,0.25,51,MODERATE,2026-04-07_1132,TRUE,65,0
2026-04-07 11:33:21,0112530115_112450,*Untitled2.c,C/C++,4.58,3900.19,0.07,10.00,0.08,3,60.00,0.23,40,MODERATE,2026-04-07_1133,TRUE,70,0
2026-04-07 11:33:51,0112530115_112450,*Untitled2.c,C/C++,4.85,3911.67,0.07,9.20,0.01,3,75.00,0.22,40,MODERATE,2026-04-07_1133,TRUE,87,0
2026-04-07 11:34:21,0112530115_112450,*Untitled2.c,C/C++,4.41,4982.59,0.07,9.09,0.21,3,75.00,0.21,40,MODERATE,2026-04-07_1134,TRUE,88,0
2026-04-07 11:34:51,0112530115_112450,*Untitled2.c,C/C++,4.51,4859.93,0.06,8.00,0.31,3,75.00,0.20,25,LOW,2026-04-07_1134,TRUE,100,0
2026-04-07 11:35:21,0112530115_112450,*Untitled2.c,C/C++,4.51,4859.93,0.06,8.00,1.00,3,75.00,0.19,25,LOW,2026-04-07_1135,TRUE,100,0
2026-04-07 11:35:51,0112530115_112450,*Untitled2.c,C/C++,4.75,7576.55,0.13,6.67,0.12,3,75.00,0.36,40,MODERATE,2026-04-07_1135,TRUE,120,0
2026-04-07 11:36:21,0112530115_112450,*Untitled2.c,C/C++,4.59,7743.21,0.12,9.38,0.06,3,75.00,0.35,40,MODERATE,2026-04-07_1136,TRUE,128,0
2026-04-07 11:36:51,0112530115_112450,*Untitled2.c,C/C++,4.45,7750.89,0.12,11.85,0.45,3,60.00,0.33,52,MODERATE,2026-04-07_1136,TRUE,135,0
2026-04-07 11:37:22,0112530115_112450,*Untitled2.c,C/C++,4.13,7647.51,0.11,15.07,0.08,3,50.00,0.32,55,MODERATE,2026-04-07_1137,TRUE,146,0
2026-04-07 11:37:52,0112530115_112450,*Untitled2.c,C/C++,3.82,4432.28,0.11,18.47,0.06,3,50.00,0.31,58,MODERATE,2026-04-07_1137,TRUE,157,0
2026-04-07 11:38:22,0112530115_112450,Untitled2.c,C/C++,3.82,4748.76,0.11,17.96,0.37,4,50.00,0.30,58,MODERATE,2026-04-07_1138,TRUE,167,0
2026-04-07 11:38:52,0112530115_112450,*Untitled2.c,C/C++,3.70,5845.42,0.14,20.81,0.03,5,50.00,0.43,61,HIGH,2026-04-07_1138,TRUE,173,0
2026-04-07 11:39:22,0112530115_112450,D:\Untitled2.exe,Unknown,3.62,5950.63,0.13,23.20,0.06,11,50.00,0.41,63,HIGH,2026-04-07_1139,FALSE,181,0
2026-04-07 11:39:52,0112530115_112450,D:\Untitled2.exe,Unknown,3.58,5433.43,0.13,22.99,0.05,22,50.00,0.40,63,HIGH,2026-04-07_1139,FALSE,187,0
2026-04-07 11:40:22,0112530115_112450,Untitled2.c,C/C++,3.49,5607.33,0.12,22.28,0.33,29,50.00,0.39,62,HIGH,2026-04-07_1140,TRUE,193,0
2026-04-07 11:40:52,0112530115_112450,*Untitled3.c 1234.c,C/C++,3.74,7334.35,0.16,21.39,0.02,31,50.00,0.50,61,HIGH,2026-04-07_1140,TRUE,201,0
2026-04-07 11:41:22,0112530115_112450,*Untitled3.c 1234.c,C/C++,4.00,5897.86,0.15,18.94,0.07,31,50.00,0.48,59,MODERATE,2026-04-07_1141,TRUE,227,0
2026-04-07 11:41:52,0112530115_112450,*Untitled3.c 1234.c,C/C++,4.48,1595.71,0.15,19.26,0.19,31,50.00,0.47,59,MODERATE,2026-04-07_1141,TRUE,244,0
2026-04-07 11:42:22,0112530115_112450,*Untitled3.c 1234.c,C/C++,4.48,1595.71,0.15,19.26,1.00,31,50.00,0.46,59,MODERATE,2026-04-07_1142,TRUE,244,0
2026-04-07 11:42:52,0112530115_112450,Untitled2.c,C/C++,4.48,1595.71,0.14,19.26,1.00,32,50.00,0.44,59,MODERATE,2026-04-07_1142,TRUE,244,0
2026-04-07 11:43:22,0112530115_112450,*Untitled3.c 1234.c,C/C++,4.48,1595.71,0.14,19.26,1.00,33,50.00,0.43,59,MODERATE,2026-04-07_1143,TRUE,244,0
2026-04-07 11:43:52,0112530115_112450,*Untitled3.c 1234.c,C/C++,4.48,1595.71,0.13,19.26,1.00,33,50.00,0.42,59,MODERATE,2026-04-07_1143,TRUE,244,0
2026-04-07 11:44:22,0112530115_112450,*Untitled3.c 1234.c,C/C++,3.19,21138.42,0.26,20.08,0.01,33,50.00,0.51,60,HIGH,2026-04-07_1144,TRUE,259,0
2026-04-07 11:44:52,0112530115_112450,*Untitled3.c 1234.c,C/C++,3.42,21123.88,0.25,19.78,0.64,33,50.00,0.50,60,MODERATE,2026-04-07_1144,TRUE,268,0
2026-04-07 11:45:22,0112530115_112450,*Untitled3.c 1234.c,C/C++,3.25,21379.67,0.25,19.41,0.67,33,50.00,0.49,59,MODERATE,2026-04-07_1145,TRUE,273,0
