timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts,survey_reported_stress,survey_reported_difficulty
2026-04-07 11:30:36,0112530196_112606,*Untitled1.c,C/C++,28.12,321.47,0.00,8.33,0.52,3,75.00,0.00,15,LOW,2026-04-07_1130,TRUE,12,0,4,4
2026-04-07 11:31:06,0112530196_112606,*Untitled1.c,C/C++,4.69,8596.01,0.12,10.53,0.07,3,60.00,0.40,51,MODERATE,2026-04-07_1131,TRUE,19,0,4,4
2026-04-07 11:31:36,0112530196_112606,*Untitled1.c,C/C++,3.43,9358.69,0.11,13.04,0.02,3,60.00,0.36,53,MODERATE,2026-04-07_1131,TRUE,23,0,4,4
2026-04-07 11:32:06,0112530196_112606,*Untitled1.c,C/C++,4.22,7564.42,0.10,15.38,0.01,3,50.00,0.33,55,MODERATE,2026-04-07_1132,TRUE,39,0,4,4
2026-04-07 11:32:36,0112530196_112606,*Untitled1.c,C/C++,4.03,7426.97,0.09,17.39,0.14,3,50.00,0.31,57,MODERATE,2026-04-07_1132,TRUE,46,0,4,4
2026-04-07 11:33:06,0112530196_112606,*Untitled1.c,C/C++,4.62,7318.45,0.09,27.42,0.33,3,50.00,0.29,65,HIGH,2026-04-07_1133,TRUE,62,0,4,4
2026-04-07 11:33:36,0112530196_112606,*Untitled1.c,C/C++,4.37,4482.37,0.08,28.77,0.02,3,50.00,0.27,65,HIGH,2026-04-07_1133,TRUE,73,0,4,4
2026-04-07 11:34:07,0112530196_112606,*Untitled1.c,C/C++,5.22,3134.48,0.08,30.53,0.43,3,50.00,0.25,65,HIGH,2026-04-07_1134,TRUE,95,0,4,4
2026-04-07 11:34:37,0112530196_112606,*Untitled1.c,C/C++,5.52,3013.38,0.07,25.86,0.00,3,50.00,0.23,65,HIGH,2026-04-07_1134,TRUE,116,0,4,4
2026-04-07 11:35:07,0112530196_112606,*Untitled1.c,C/C++,6.46,3213.52,0.07,26.72,0.04,3,50.00,0.22,65,HIGH,2026-04-07_1135,TRUE,131,0,4,4
2026-04-07 11:35:37,0112530196_112606,*Untitled1.c,C/C++,6.50,3640.13,0.06,25.69,0.00,3,50.00,0.21,65,HIGH,2026-04-07_1135,TRUE,144,0,4,4
2026-04-07 11:36:07,0112530196_112606,*Untitled1.c,C/C++,7.46,2825.96,0.06,24.10,0.02,3,50.00,0.20,49,MODERATE,2026-04-07_1136,TRUE,166,0,4,4
2026-04-07 11:36:37,0112530196_112606,*Untitled1.c,C/C++,7.32,2421.48,0.06,25.71,0.52,3,50.00,0.19,50,MODERATE,2026-04-07_1136,TRUE,175,0,4,4
2026-04-07 11:37:07,0112530196_112606,*Untitled1.c,C/C++,6.85,2879.38,0.06,23.86,0.00,3,50.00,0.18,49,MODERATE,2026-04-07_1137,TRUE,197,0,4,4
2026-04-07 11:37:37,0112530196_112606,*Untitled1.c,C/C++,7.07,2911.20,0.05,22.93,0.70,3,50.00,0.17,48,MODERATE,2026-04-07_1137,TRUE,205,0,4,4
2026-04-07 11:38:07,0112530196_112606,*Untitled1.c,C/C++,5.67,5012.69,0.05,22.75,0.09,3,50.00,0.17,48,MODERATE,2026-04-07_1138,TRUE,211,0,4,4
2026-04-07 11:38:37,0112530196_112606,*Untitled1.c,C/C++,5.59,4705.01,0.05,23.01,0.03,3,50.00,0.16,48,MODERATE,2026-04-07_1138,TRUE,226,0,4,4
2026-04-07 11:39:07,0112530196_112606,Unknown,Unknown,6.14,4774.58,0.05,22.22,0.66,7,50.00,0.15,47,MODERATE,2026-04-07_1139,TRUE,234,0,4,4
2026-04-07 11:39:37,0112530196_112606,Untitled1.c,C/C++,6.14,4774.58,0.05,22.22,1.00,14,50.00,0.15,47,MODERATE,2026-04-07_1139,TRUE,234,0,4,4
2026-04-07 11:40:07,0112530196_112606,*Untitled1.c,C/C++,4.55,10031.39,0.12,21.49,0.23,15,50.00,0.29,61,HIGH,2026-04-07_1140,TRUE,242,0,4,4
2026-04-07 11:40:37,0112530196_112606,*Untitled1.c,C/C++,4.43,10283.91,0.12,25.49,0.54,17,50.00,0.28,65,HIGH,2026-04-07_1140,TRUE,255,0,4,4
2026-04-07 11:41:07,0112530196_112606,*Untitled1.c,C/C++,4.10,9754.52,0.11,25.87,0.55,19,50.00,0.27,65,HIGH,2026-04-07_1141,TRUE,259,0,4,4
2026-04-07 11:41:37,0112530196_112606,*Untitled2.c,C/C++,3.70,10726.23,0.15,25.83,0.01,21,50.00,0.39,65,HIGH,2026-04-07_1141,TRUE,271,0,4,4
2026-04-07 11:42:07,0112530196_112606,*Untitled2.c,C/C++,4.00,6045.14,0.14,25.43,0.35,21,50.00,0.37,65,HIGH,2026-04-07_1142,TRUE,291,0,4,4
2026-04-07 11:42:37,0112530196_112606,*Untitled2.c,C/C++,4.50,5275.04,0.14,24.43,0.26,21,50.00,0.36,64,HIGH,2026-04-07_1142,TRUE,307,0,4,4
2026-04-07 11:43:07,0112530196_112606,*Untitled2.c,C/C++,4.18,4689.82,0.17,24.13,0.12,21,50.00,0.47,64,HIGH,2026-04-07_1143,TRUE,315,0,4,4
2026-04-07 11:43:38,0112530196_112606,*Untitled2.c,C/C++,4.18,4742.87,0.16,23.26,0.15,21,50.00,0.46,63,HIGH,2026-04-07_1143,TRUE,331,0,4,4
2026-04-07 11:44:08,0112530196_112606,*Untitled2.c,C/C++,5.27,4710.76,0.16,23.12,0.02,21,50.00,0.44,63,HIGH,2026-04-07_1144,TRUE,346,0,4,4
2026-04-07 11:44:38,0112530196_112606,*Untitled2.c,C/C++,6.55,2430.59,0.15,23.12,0.26,21,50.00,0.43,63,HIGH,2026-04-07_1144,TRUE,359,0,4,4
2026-04-07 11:45:08,0112530196_112606,*Untitled2.c,C/C++,6.55,2430.59,0.15,23.12,1.00,21,50.00,0.42,63,HIGH,2026-04-07_1145,TRUE,359,0,4,4
2026-04-07 11:45:38,0112530196_112606,*Untitled2.c,C/C++,5.03,7127.58,0.19,22.99,0.29,21,50.00,0.51,63,HIGH,2026-04-07_1145,TRUE,361,0,4,4
2026-04-07 11:46:08,0112530196_112606,*Untitled2.c,C/C++,4.49,7634.45,0.18,23.32,0.03,21,50.00,0.50,63,HIGH,2026-04-07_1146,TRUE,373,0,4,4
2026-04-07 11:46:38,0112530196_112606,*Untitled2.c,C/C++,4.42,7806.56,0.18,26.29,0.37,21,50.00,0.49,65,HIGH,2026-04-07_1146,TRUE,388,0,4,4
2026-04-07 11:47:08,0112530196_112606,*Untitled2.c,C/C++,4.10,9295.65,0.20,25.89,0.00,21,50.00,0.57,65,HIGH,2026-04-07_1147,TRUE,394,0,4,4
2026-04-07 11:47:38,0112530196_112606,*Untitled2.c,C/C++,4.10,9295.65,0.20,25.89,1.00,21,50.00,0.56,65,HIGH,2026-04-07_1147,TRUE,394,0,4,4
2026-04-07 11:48:08,0112530196_112606,*Untitled2.c,C/C++,4.10,9295.65,0.19,25.89,1.00,21,50.00,0.54,65,HIGH,2026-04-07_1148,TRUE,394,0,4,4
2026-04-07 11:48:38,0112530196_112606,*Untitled2.c,C/C++,4.10,9295.65,0.19,25.89,1.00,23,50.00,0.53,65,HIGH,2026-04-07_1148,TRUE,394,0,4,4
2026-04-07 11:49:08,0112530196_112606,*Untitled2.c,C/C++,3.02,15668.64,0.25,25.50,0.07,23,50.00,0.61,65,HIGH,2026-04-07_1149,TRUE,404,0,4,4
2026-04-07 11:49:38,0112530196_112606,*Untitled2.c,C/C++,2.99,15649.27,0.25,25.86,0.91,23,50.00,0.59,65,HIGH,2026-04-07_1149,TRUE,406,0,4,4
2026-04-07 11:50:08,0112530196_112606,*Untitled2.c,C/C++,3.00,14591.10,0.24,25.06,0.07,23,50.00,0.58,65,HIGH,2026-04-07_1150,TRUE,423,0,4,4
2026-04-07 11:50:38,0112530196_112606,*Untitled2.c,C/C++,2.90,14595.07,0.24,24.48,0.17,23,50.00,0.57,64,HIGH,2026-04-07_1150,TRUE,433,0,4,4
2026-04-07 11:51:08,0112530196_112606,*Untitled2.c,C/C++,2.88,4882.87,0.23,24.44,0.02,23,50.00,0.56,64,HIGH,2026-04-07_1151,TRUE,450,0,4,4
2026-04-07 11:51:38,0112530196_112606,*Untitled2.c,C/C++,3.69,2766.51,0.23,24.10,0.06,23,50.00,0.55,64,HIGH,2026-04-07_1151,TRUE,473,0,4,4
2026-04-07 11:52:08,0112530196_112606,*Untitled2.c,C/C++,6.20,2024.17,0.22,23.54,0.02,23,50.00,0.54,64,HIGH,2026-04-07_1152,TRUE,497,0,4,4
2026-04-07 11:52:39,0112530196_112606,*Untitled2.c,C/C++,7.52,1612.76,0.22,22.85,0.34,23,50.00,0.53,63,HIGH,2026-04-07_1152,TRUE,512,0,4,4
2026-04-07 11:53:09,0112530196_112606,*Untitled2.c,C/C++,8.80,2062.63,0.22,22.63,0.09,23,50.00,0.52,63,HIGH,2026-04-07_1153,TRUE,539,0,4,4
2026-04-07 11:53:39,0112530196_112606,*Untitled2.c,C/C++,9.13,2202.18,0.21,22.59,0.65,23,50.00,0.51,63,HIGH,2026-04-07_1153,TRUE,549,0,4,4
2026-04-07 11:54:09,0112530196_112606,*Untitled2.c,C/C++,7.54,4055.63,0.21,22.60,0.39,23,50.00,0.50,63,HIGH,2026-04-07_1154,TRUE,553,0,4,4
2026-04-07 11:54:39,0112530196_112606,*Untitled2.c,C/C++,6.22,6063.16,0.22,22.52,0.20,23,50.00,0.56,63,HIGH,2026-04-07_1154,TRUE,555,0,4,4
2026-04-07 11:55:09,0112530196_112606,*Untitled2.c,C/C++,5.56,6755.88,0.22,22.26,0.01,23,50.00,0.55,62,HIGH,2026-04-07_1155,TRUE,566,0,4,4
2026-04-07 11:55:39,0112530196_112606,*Untitled2.c,C/C++,5.76,6754.02,0.22,21.72,0.77,23,50.00,0.54,62,HIGH,2026-04-07_1155,TRUE,580,0,4,4
2026-04-07 11:56:09,0112530196_112606,*Untitled2.c,C/C++,4.83,8652.25,0.24,21.43,0.01,23,50.00,0.60,61,HIGH,2026-04-07_1156,TRUE,588,0,4,4
2026-04-07 11:56:39,0112530196_112606,*Untitled3.c,C/C++,4.67,7025.12,0.23,21.52,0.02,30,50.00,0.59,62,HIGH,2026-04-07_1156,TRUE,604,0,4,4
2026-04-07 11:57:09,0112530196_112606,*Untitled3.c,C/C++,4.79,2903.95,0.23,21.08,0.00,30,50.00,0.58,61,HIGH,2026-04-07_1157,TRUE,631,0,4,4
2026-04-07 11:57:39,0112530196_112606,*Untitled3.c,C/C++,4.64,1831.11,0.22,20.52,0.04,30,50.00,0.57,61,HIGH,2026-04-07_1157,TRUE,648,0,4,4
2026-04-07 11:58:09,0112530196_112606,*Untitled3.c,C/C++,5.82,2176.49,0.22,20.18,0.10,30,50.00,0.56,60,HIGH,2026-04-07_1158,TRUE,659,0,4,4
2026-04-07 11:58:39,0112530196_112606,*Untitled3.c,C/C++,5.65,2409.11,0.22,20.09,0.79,30,50.00,0.55,60,HIGH,2026-04-07_1158,TRUE,662,0,4,4
2026-04-07 11:59:09,0112530196_112606,*Untitled3.c,C/C++,5.65,2409.11,0.21,20.09,1.00,30,50.00,0.54,60,HIGH,2026-04-07_1159,TRUE,662,0,4,4
2026-04-07 11:59:39,0112530196_112606,*Untitled3.c,C/C++,5.65,2409.11,0.21,20.09,1.00,30,50.00,0.54,60,HIGH,2026-04-07_1159,TRUE,662,0,4,4
2026-04-07 12:00:09,0112530196_112606,*Untitled3.c,C/C++,5.65,2409.11,0.21,20.09,1.00,30,50.00,0.53,60,HIGH,2026-04-07_1200,TRUE,662,0,4,4
2026-04-07 12:00:39,0112530196_112606,Untitled2.c,C/C++,3.82,17859.82,0.27,20.33,0.56,32,50.00,0.58,60,HIGH,2026-04-07_1200,TRUE,664,0,4,4
2026-04-07 12:01:09,0112530196_112606,Untitled2.c,C/C++,3.82,17859.82,0.26,20.33,1.00,32,50.00,0.57,60,HIGH,2026-04-07_1201,TRUE,664,0,4,4
2026-04-07 12:01:40,0112530196_112606,C:\Users\student\Desktop\Untitled2.exe,Unknown,3.14,19278.63,0.28,20.21,0.14,37,50.00,0.62,60,HIGH,2026-04-07_1201,FALSE,673,0,4,4
2026-04-07 12:02:10,0112530196_112606,Untitled2.c,C/C++,3.08,19253.30,0.28,20.12,0.83,40,50.00,0.61,60,HIGH,2026-04-07_1202,TRUE,676,0,4,4
2026-04-07 12:02:40,0112530196_112606,*Untitled1.c,C/C++,3.08,19253.30,0.28,20.12,1.00,41,50.00,0.60,60,HIGH,2026-04-07_1202,TRUE,676,0,4,4
