timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts,survey_reported_stress,survey_reported_difficulty
2026-04-07 11:36:50,0112530139_113620,*new.c,C/C++,13.18,2518.00,0.00,0.00,0.06,3,90.00,0.00,25,LOW,2026-04-07_1136,TRUE,16,0,5,5
2026-04-07 11:37:20,0112530139_113620,*new.c,C/C++,10.56,2772.75,0.00,0.00,0.75,3,90.00,0.00,25,LOW,2026-04-07_1137,TRUE,21,0,5,5
2026-04-07 11:37:50,0112530139_113620,*new.c,C/C++,5.58,5409.45,0.00,3.23,0.33,3,90.00,0.00,25,LOW,2026-04-07_1137,TRUE,31,0,5,5
2026-04-07 11:38:20,0112530139_113620,new.c,C/C++,4.28,6501.89,0.00,3.12,0.56,6,90.00,0.00,25,LOW,2026-04-07_1138,TRUE,32,0,5,5
2026-04-07 11:38:50,0112530139_113620,*new.c,C/C++,3.07,9083.38,0.26,6.06,0.25,7,75.00,0.80,40,MODERATE,2026-04-07_1138,TRUE,33,0,5,5
2026-04-07 11:39:20,0112530139_113620,*new.c,C/C++,3.62,7648.37,0.22,14.29,0.15,7,60.00,0.67,54,MODERATE,2026-04-07_1139,TRUE,49,0,5,5
2026-04-07 11:39:50,0112530139_113620,*new.c,C/C++,3.92,7528.10,0.19,12.50,0.84,7,60.00,0.57,52,MODERATE,2026-04-07_1139,TRUE,56,0,5,5
2026-04-07 11:40:21,0112530139_113620,*new.c,C/C++,3.31,8703.89,0.31,12.28,0.68,7,60.00,1.00,72,HIGH,2026-04-07_1140,TRUE,57,0,5,5
2026-04-07 11:40:51,0112530139_113620,*new.c,C/C++,3.31,8703.89,0.27,12.28,1.00,7,60.00,0.89,52,MODERATE,2026-04-07_1140,TRUE,57,0,5,5
2026-04-07 11:41:21,0112530139_113620,*new.c,C/C++,2.96,11076.48,0.42,13.24,0.39,7,60.00,1.00,73,HIGH,2026-04-07_1141,TRUE,68,0,5,5
2026-04-07 11:41:51,0112530139_113620,*new.c,C/C++,3.35,9134.48,0.38,11.36,0.06,7,60.00,1.00,71,HIGH,2026-04-07_1141,TRUE,88,0,5,5
2026-04-07 11:42:21,0112530139_113620,*new.c,C/C++,3.17,9446.37,0.35,10.99,0.09,7,60.00,1.00,71,HIGH,2026-04-07_1142,TRUE,91,0,5,5
2026-04-07 11:42:51,0112530139_113620,*new.c,C/C++,3.36,9458.69,0.32,10.20,0.89,7,60.00,0.92,70,HIGH,2026-04-07_1142,TRUE,98,0,5,5
2026-04-07 11:43:21,0112530139_113620,*new.c,C/C++,3.46,5034.79,0.30,13.93,0.31,7,60.00,0.86,54,MODERATE,2026-04-07_1143,TRUE,122,0,5,5
2026-04-07 11:43:51,0112530139_113620,*new.c,C/C++,4.36,4260.22,0.28,11.89,0.27,7,60.00,0.80,52,MODERATE,2026-04-07_1143,TRUE,143,0,5,5
2026-04-07 11:44:21,0112530139_113620,*new.c,C/C++,4.16,4623.02,0.26,12.50,0.79,7,60.00,0.75,52,MODERATE,2026-04-07_1144,TRUE,144,0,5,5
2026-04-07 11:44:51,0112530139_113620,*new.c,C/C++,3.71,6460.33,0.31,12.24,0.50,7,60.00,0.94,72,HIGH,2026-04-07_1144,TRUE,147,0,5,5
2026-04-07 11:45:21,0112530139_113620,new.c,C/C++,4.57,6198.72,0.30,12.66,0.17,8,60.00,0.89,53,MODERATE,2026-04-07_1145,TRUE,158,0,5,5
2026-04-07 11:45:51,0112530139_113620,new.c,C/C++,4.57,6198.72,0.28,12.66,1.00,10,60.00,0.84,53,MODERATE,2026-04-07_1145,TRUE,158,0,5,5
2026-04-07 11:46:21,0112530139_113620,*new.c,C/C++,3.82,8276.71,0.34,14.55,0.00,11,60.00,1.00,75,HIGH,2026-04-07_1146,TRUE,165,0,5,5
2026-04-07 11:46:51,0112530139_113620,new.c,C/C++,3.80,8540.51,0.32,14.62,0.13,12,60.00,0.95,75,HIGH,2026-04-07_1146,TRUE,171,0,5,5
2026-04-07 11:47:21,0112530139_113620,new.c,C/C++,3.53,8963.72,0.31,15.03,0.28,14,50.00,0.91,75,HIGH,2026-04-07_1147,TRUE,173,0,5,5
2026-04-07 11:47:51,0112530139_113620,new.c,C/C++,3.53,8963.72,0.29,15.03,1.00,14,50.00,0.87,55,MODERATE,2026-04-07_1147,TRUE,173,0,5,5
2026-04-07 11:48:21,0112530139_113620,*new.c,C/C++,3.08,10955.16,0.35,15.30,0.19,17,50.00,1.00,75,HIGH,2026-04-07_1148,TRUE,183,0,5,5
2026-04-07 11:48:51,0112530139_113620,new.c,C/C++,3.08,10955.16,0.33,15.30,1.00,18,50.00,0.96,75,HIGH,2026-04-07_1148,TRUE,183,0,5,5
2026-04-07 11:49:21,0112530139_113620,new.c,C/C++,2.95,11792.28,0.37,15.54,0.41,33,50.00,1.00,76,HIGH,2026-04-07_1149,TRUE,193,0,5,5
2026-04-07 11:49:51,0112530139_113620,*new.c,C/C++,2.68,12758.41,0.41,15.98,0.02,43,50.00,1.00,76,HIGH,2026-04-07_1149,TRUE,194,0,5,5
2026-04-07 11:50:21,0112530139_113620,new.c,C/C++,2.80,11957.58,0.39,17.82,0.54,48,50.00,1.00,78,HIGH,2026-04-07_1150,TRUE,202,1,5,5
2026-04-07 11:50:51,0112530139_113620,new.c,C/C++,2.80,11957.58,0.38,17.82,1.00,56,50.00,1.00,78,HIGH,2026-04-07_1150,TRUE,202,1,5,5
2026-04-07 11:51:22,0112530139_113620,new.c,C/C++,2.47,13970.52,0.43,19.32,0.55,62,50.00,1.00,79,HIGH,2026-04-07_1151,TRUE,207,1,5,5
2026-04-07 11:51:52,0112530139_113620,D:\new.exe,Unknown,2.34,13213.80,0.42,20.85,0.50,77,50.00,1.00,81,CRITICAL,2026-04-07_1151,FALSE,211,1,5,5
2026-04-07 11:52:22,0112530139_113620,Unknown,Unknown,2.34,13213.80,0.40,20.85,1.00,85,50.00,1.00,81,CRITICAL,2026-04-07_1152,TRUE,211,1,5,5
2026-04-07 11:52:52,0112530139_113620,Unknown,Unknown,2.12,14909.82,0.45,22.33,0.64,87,50.00,1.00,82,CRITICAL,2026-04-07_1152,TRUE,215,1,5,5
2026-04-07 11:53:22,0112530139_113620,*new1.c,C/C++,2.27,11591.07,0.43,21.31,0.05,92,50.00,1.00,81,CRITICAL,2026-04-07_1153,TRUE,244,1,5,5
2026-04-07 11:53:52,0112530139_113620,*new1.c,C/C++,2.27,11591.07,0.42,21.31,1.00,92,50.00,1.00,81,CRITICAL,2026-04-07_1153,TRUE,244,1,5,5
2026-04-07 11:54:22,0112530139_113620,*new1.c,C/C++,2.46,9668.50,0.44,20.08,0.24,92,50.00,1.00,80,CRITICAL,2026-04-07_1154,TRUE,259,1,5,5
2026-04-07 11:54:52,0112530139_113620,*new1.c,C/C++,2.38,6191.95,0.43,19.70,0.00,94,50.00,1.00,80,HIGH,2026-04-07_1154,TRUE,269,1,5,5
2026-04-07 11:55:22,0112530139_113620,*new1.c,C/C++,2.45,7059.68,0.42,19.56,0.04,100,50.00,1.00,80,HIGH,2026-04-07_1155,TRUE,271,1,5,5
2026-04-07 11:55:52,0112530139_113620,*new1.c,C/C++,2.76,7069.14,0.41,19.27,0.78,100,50.00,1.00,79,HIGH,2026-04-07_1155,TRUE,275,1,5,5
2026-04-07 11:56:22,0112530139_113620,*new1.c,C/C++,2.70,8346.76,0.43,18.66,0.01,100,50.00,1.00,79,HIGH,2026-04-07_1156,TRUE,284,1,5,5
2026-04-07 11:56:52,0112530139_113620,*new1.c,C/C++,2.69,8333.77,0.42,19.31,0.58,100,50.00,1.00,79,HIGH,2026-04-07_1156,TRUE,290,1,5,5
2026-04-07 11:57:22,0112530139_113620,*new1.c,C/C++,2.69,8333.77,0.41,19.31,1.00,100,50.00,1.00,79,HIGH,2026-04-07_1157,TRUE,290,1,5,5
2026-04-07 11:57:52,0112530139_113620,*new1.c,C/C++,2.94,9519.91,0.44,19.67,0.01,100,50.00,1.00,80,HIGH,2026-04-07_1157,TRUE,305,1,5,5
2026-04-07 11:58:22,0112530139_113620,new1.c,C/C++,3.48,9367.21,0.43,20.70,0.18,101,50.00,1.00,81,CRITICAL,2026-04-07_1158,TRUE,314,1,5,5
2026-04-07 11:58:52,0112530139_113620,*new1.c,C/C++,3.39,10058.18,0.44,21.20,0.06,102,50.00,1.00,81,CRITICAL,2026-04-07_1158,TRUE,316,1,5,5
2026-04-07 11:59:22,0112530139_113620,new1.c,C/C++,3.19,9346.29,0.43,21.50,0.15,116,50.00,1.00,82,CRITICAL,2026-04-07_1159,TRUE,321,1,5,5
2026-04-07 11:59:52,0112530139_113620,new1.c,C/C++,3.19,9346.29,0.42,21.50,1.00,116,50.00,1.00,82,CRITICAL,2026-04-07_1159,TRUE,321,1,5,5
2026-04-07 12:00:23,0112530139_113620,new1.c,C/C++,3.19,9346.29,0.41,21.50,1.00,116,50.00,1.00,82,CRITICAL,2026-04-07_1200,TRUE,321,1,5,5
2026-04-07 12:00:53,0112530139_113620,*new1.c,C/C++,2.63,13294.52,0.46,21.45,0.08,117,50.00,1.00,81,CRITICAL,2026-04-07_1200,TRUE,331,1,5,5
2026-04-07 12:01:23,0112530139_113620,*new1.c,C/C++,2.80,11615.83,0.45,21.85,0.01,117,50.00,1.00,82,CRITICAL,2026-04-07_1201,TRUE,357,1,5,5
2026-04-07 12:01:53,0112530139_113620,*new1.c,C/C++,3.71,1875.48,0.44,22.31,0.27,117,50.00,1.00,82,CRITICAL,2026-04-07_1201,TRUE,381,1,5,5
2026-04-07 12:02:23,0112530139_113620,*new1.c,C/C++,4.31,2299.89,0.43,23.48,0.01,117,50.00,1.00,83,CRITICAL,2026-04-07_1202,TRUE,396,1,5,5
2026-04-07 12:02:53,0112530139_113620,new1.c,C/C++,4.31,2299.89,0.42,23.48,1.00,118,50.00,1.00,83,CRITICAL,2026-04-07_1202,TRUE,396,1,5,5
2026-04-07 12:03:23,0112530139_113620,new1.c,C/C++,3.91,5292.94,0.44,23.21,0.71,120,50.00,1.00,83,CRITICAL,2026-04-07_1203,TRUE,405,1,5,5
2026-04-07 12:03:53,0112530139_113620,new1.c,C/C++,3.91,5292.94,0.43,23.21,1.00,120,50.00,1.00,83,CRITICAL,2026-04-07_1203,TRUE,405,1,5,5
2026-04-07 12:04:23,0112530139_113620,new1.c,C/C++,3.91,5292.94,0.42,23.21,1.00,120,50.00,1.00,83,CRITICAL,2026-04-07_1204,TRUE,405,1,5,5
2026-04-07 12:04:53,0112530139_113620,new1.c,C/C++,3.91,5292.94,0.41,23.21,1.00,120,50.00,1.00,83,CRITICAL,2026-04-07_1204,TRUE,405,1,5,5
2026-04-07 12:05:23,0112530139_113620,new1.c,C/C++,3.91,5292.94,0.41,23.21,1.00,120,50.00,1.00,83,CRITICAL,2026-04-07_1205,TRUE,405,1,5,5
2026-04-07 12:05:53,0112530139_113620,new1.c,C/C++,3.91,20447.58,0.48,24.35,0.35,126,50.00,1.00,84,CRITICAL,2026-04-07_1205,TRUE,423,1,5,5
2026-04-07 12:06:23,0112530139_113620,new1.c,C/C++,3.57,20518.38,0.47,24.18,0.27,139,50.00,1.00,84,CRITICAL,2026-04-07_1206,TRUE,426,1,5,5
2026-04-07 12:06:53,0112530139_113620,new1.c,C/C++,3.58,20520.64,0.46,24.88,0.92,145,50.00,1.00,85,CRITICAL,2026-04-07_1206,TRUE,430,1,5,5
2026-04-07 12:07:23,0112530139_113620,*new1.c,C/C++,3.31,20786.15,0.48,25.67,0.07,146,50.00,1.00,85,CRITICAL,2026-04-07_1207,TRUE,448,1,5,5
2026-04-07 12:07:53,0112530139_113620,*new1.c,C/C++,3.21,6875.46,0.47,25.38,0.26,148,50.00,1.00,85,CRITICAL,2026-04-07_1207,TRUE,461,1,5,5
2026-04-07 12:08:23,0112530139_113620,*new1.c,C/C++,3.01,7245.71,0.46,25.32,0.33,148,50.00,1.00,85,CRITICAL,2026-04-07_1208,TRUE,470,1,5,5
2026-04-07 12:08:53,0112530139_113620,*new1.c,C/C++,2.91,3895.10,0.46,25.26,0.03,148,50.00,1.00,85,CRITICAL,2026-04-07_1208,TRUE,483,1,5,5
