timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts,survey_reported_stress,survey_reported_difficulty
2026-04-07 11:36:19,0112530132_113549,Unknown,Unknown,55.46,234.59,0.00,0.00,0.41,9,90.00,0.00,15,LOW,2026-04-07_1136,TRUE,4,0,5,5
2026-04-07 11:36:49,0112530132_113549,Unknown,Unknown,55.46,234.59,0.00,0.00,1.00,9,90.00,0.00,15,LOW,2026-04-07_1136,TRUE,4,0,5,5
2026-04-07 11:37:19,0112530132_113549,Unknown,Unknown,55.46,234.59,0.00,0.00,1.00,9,90.00,0.00,15,LOW,2026-04-07_1137,TRUE,4,0,5,5
2026-04-07 11:37:49,0112530132_113549,Unknown,Unknown,0.99,30000.0,0.69,0.00,0.62,14,90.00,1.00,60,HIGH,2026-04-07_1137,TRUE,7,0,5,5
2026-04-07 11:38:19,0112530132_113549,*Untitled1.c [dip],Unknown,1.59,21993.19,0.80,5.88,0.17,25,75.00,1.00,60,HIGH,2026-04-07_1138,TRUE,17,0,5,5
2026-04-07 11:38:49,0112530132_113549,*Untitled1.c [dip],Unknown,2.72,14870.54,0.67,10.81,0.00,25,60.00,1.00,71,HIGH,2026-04-07_1138,TRUE,37,0,5,5
2026-04-07 11:39:19,0112530132_113549,*Untitled1.c [dip],Unknown,3.17,13046.20,0.57,18.75,0.39,25,50.00,1.00,79,HIGH,2026-04-07_1139,TRUE,48,0,5,5
2026-04-07 11:39:49,0112530132_113549,*Untitled1.c [dip],Unknown,3.00,13087.63,0.50,16.67,0.26,25,50.00,1.00,77,HIGH,2026-04-07_1139,TRUE,54,0,5,5
2026-04-07 11:40:19,0112530132_113549,*Untitled1.c [dip],Unknown,3.03,4523.71,0.44,15.00,0.52,25,50.00,0.89,75,HIGH,2026-04-07_1140,TRUE,60,0,5,5
2026-04-07 11:40:49,0112530132_113549,*Untitled1.c [dip],Unknown,3.00,4899.74,0.40,13.04,0.25,25,60.00,0.80,73,HIGH,2026-04-07_1140,TRUE,69,0,5,5
2026-04-07 11:41:19,0112530132_113549,*Untitled1.c [dip],Unknown,3.42,4972.29,0.36,15.48,0.62,25,50.00,0.73,75,HIGH,2026-04-07_1141,TRUE,84,0,5,5
2026-04-07 11:41:49,0112530132_113549,*Untitled1.c [dip],Unknown,3.25,7725.45,0.46,17.20,0.01,25,50.00,1.00,77,HIGH,2026-04-07_1141,TRUE,93,0,5,5
2026-04-07 11:42:19,0112530132_113549,*Untitled1.c [dip],Unknown,4.52,6758.75,0.42,15.24,0.80,25,50.00,0.92,75,HIGH,2026-04-07_1142,TRUE,105,0,5,5
2026-04-07 11:42:49,0112530132_113549,*Untitled1.c [dip],Unknown,4.52,6758.75,0.39,15.24,1.00,25,50.00,0.86,75,HIGH,2026-04-07_1142,TRUE,105,0,5,5
2026-04-07 11:43:19,0112530132_113549,*Untitled1.c [dip],Unknown,4.52,6758.75,0.37,15.24,1.00,25,50.00,0.80,75,HIGH,2026-04-07_1143,TRUE,105,0,5,5
2026-04-07 11:43:50,0112530132_113549,*Untitled1.c [dip],Unknown,3.56,13997.91,0.53,17.86,0.05,25,50.00,1.00,78,HIGH,2026-04-07_1143,TRUE,112,0,5,5
2026-04-07 11:44:20,0112530132_113549,*Untitled1.c [dip],Unknown,3.39,14220.92,0.50,20.51,0.12,25,50.00,0.94,81,CRITICAL,2026-04-07_1144,TRUE,117,0,5,5
2026-04-07 11:44:50,0112530132_113549,*Untitled1.c [dip],Unknown,3.34,14173.22,0.47,19.53,0.23,25,50.00,0.89,80,HIGH,2026-04-07_1144,TRUE,128,0,5,5
2026-04-07 11:45:20,0112530132_113549,*Untitled1.c [dip],Unknown,3.13,14437.44,0.44,20.16,0.42,25,50.00,0.84,80,CRITICAL,2026-04-07_1145,TRUE,129,0,5,5
2026-04-07 11:45:50,0112530132_113549,*Untitled1.c [dip],Unknown,2.97,13313.16,0.42,19.12,0.57,25,50.00,0.80,79,HIGH,2026-04-07_1145,TRUE,136,0,5,5
2026-04-07 11:46:20,0112530132_113549,*Untitled1.c [dip],Unknown,3.15,6585.78,0.40,18.47,0.08,25,50.00,0.76,78,HIGH,2026-04-07_1146,TRUE,157,0,5,5
2026-04-07 11:46:50,0112530132_113549,*Untitled1.c [dip],Unknown,3.42,5708.38,0.38,22.47,0.04,25,50.00,0.73,82,CRITICAL,2026-04-07_1146,TRUE,178,0,5,5
2026-04-07 11:47:20,0112530132_113549,*Untitled1.c [dip],Unknown,3.64,2752.93,0.37,22.28,0.02,25,50.00,0.69,82,CRITICAL,2026-04-07_1147,TRUE,193,0,5,5
2026-04-07 11:47:50,0112530132_113549,*Untitled1.c [dip],Unknown,3.43,2989.55,0.35,21.89,0.26,25,50.00,0.67,82,CRITICAL,2026-04-07_1147,TRUE,201,0,5,5
2026-04-07 11:48:20,0112530132_113549,*Untitled1.c [dip],Unknown,4.33,3392.03,0.34,21.46,0.62,25,50.00,0.64,81,CRITICAL,2026-04-07_1148,TRUE,205,0,5,5
2026-04-07 11:48:50,0112530132_113549,*Untitled1.c [dip],Unknown,3.93,6466.90,0.38,21.63,0.01,25,50.00,0.77,82,CRITICAL,2026-04-07_1148,TRUE,208,0,5,5
