timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts,survey_reported_stress,survey_reported_difficulty
2026-06-10 15:16:36,0112430731_151206,*SPL Lab CT 3.c,C/C++,13.82,1372.29,0.00,5.88,0.07,2,75.00,0.00,25,LOW,2026-06-10_1516,TRUE,17,0,4,4
2026-06-10 15:17:06,0112430731_151206,*SPL Lab CT 3.c,C/C++,9.37,1968.95,0.00,6.90,0.33,2,75.00,0.00,25,LOW,2026-06-10_1517,TRUE,29,0,4,4
2026-06-10 15:17:36,0112430731_151206,*SPL Lab CT 3.c,C/C++,7.06,2516.31,0.00,15.00,0.30,2,50.00,0.00,40,MODERATE,2026-06-10_1517,TRUE,40,0,4,4
2026-06-10 15:18:06,0112430731_151206,*SPL Lab CT 3.c,C/C++,7.06,2516.31,0.00,15.00,1.00,2,50.00,0.00,40,MODERATE,2026-06-10_1518,TRUE,40,0,4,4
2026-06-10 15:18:36,0112430731_151206,*SPL Lab CT 3.c,C/C++,4.98,6488.31,0.11,10.91,0.16,2,60.00,0.31,51,MODERATE,2026-06-10_1518,TRUE,55,0,4,4
2026-06-10 15:19:07,0112430731_151206,*SPL Lab CT 3.c,C/C++,5.15,6943.11,0.11,10.14,0.21,2,60.00,0.29,50,MODERATE,2026-06-10_1519,TRUE,69,0,4,4
2026-06-10 15:19:37,0112430731_151206,*SPL Lab CT 3.c,C/C++,5.21,7185.29,0.10,11.11,0.36,2,60.00,0.27,51,MODERATE,2026-06-10_1519,TRUE,81,0,4,4
2026-06-10 15:20:07,0112430731_151206,*SPL Lab CT 3.c,C/C++,5.21,7185.29,0.09,11.11,1.00,2,60.00,0.25,51,MODERATE,2026-06-10_1520,TRUE,81,0,4,4
2026-06-10 15:20:37,0112430731_151206,*SPL Lab CT 3.c,C/C++,3.88,11478.17,0.22,10.84,0.02,2,60.00,0.47,51,MODERATE,2026-06-10_1520,TRUE,83,0,4,4
2026-06-10 15:21:07,0112430731_151206,Unknown,Unknown,4.10,9880.06,0.20,13.27,0.03,9,60.00,0.44,53,MODERATE,2026-06-10_1521,FALSE,98,0,4,4
