timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts,survey_reported_stress,survey_reported_difficulty
2026-06-10 15:15:37,0112510414_151207,*himel.c,C/C++,16.18,626.71,0.00,0.00,0.02,6,90.00,0.00,25,LOW,2026-06-10_1515,TRUE,12,0,5,5
2026-06-10 15:16:07,0112510414_151207,*himel.c,C/C++,10.55,1402.74,0.00,6.67,0.75,6,75.00,0.00,25,LOW,2026-06-10_1516,TRUE,15,0,5,5
2026-06-10 15:16:37,0112510414_151207,*himel.c,C/C++,4.01,8247.33,0.15,4.35,0.03,6,90.00,0.44,40,MODERATE,2026-06-10_1516,TRUE,23,0,5,5
2026-06-10 15:17:07,0112510414_151207,*himel.c,C/C++,4.10,7236.50,0.13,3.12,0.20,6,90.00,0.40,40,MODERATE,2026-06-10_1517,TRUE,32,0,5,5
2026-06-10 15:17:37,0112510414_151207,*himel.c,C/C++,4.07,6964.19,0.12,2.86,0.88,6,90.00,0.36,40,MODERATE,2026-06-10_1517,TRUE,35,0,5,5
2026-06-10 15:18:07,0112510414_151207,*himel.c,C/C++,3.32,8545.30,0.22,4.88,0.39,6,90.00,0.67,40,MODERATE,2026-06-10_1518,TRUE,41,0,5,5
2026-06-10 15:18:37,0112510414_151207,*himel.c,C/C++,3.31,8678.71,0.28,9.62,0.04,6,75.00,0.92,40,MODERATE,2026-06-10_1518,TRUE,52,0,5,5
2026-06-10 15:19:07,0112510414_151207,*himel.c,C/C++,3.40,8645.36,0.26,12.90,0.03,6,60.00,0.86,53,MODERATE,2026-06-10_1519,TRUE,62,0,5,5
2026-06-10 15:19:37,0112510414_151207,*himel.c,C/C++,3.18,9026.52,0.24,12.50,0.28,6,60.00,0.80,52,MODERATE,2026-06-10_1519,TRUE,64,0,5,5
2026-06-10 15:20:07,0112510414_151207,*himel.c,C/C++,3.19,7525.94,0.23,11.59,0.67,6,60.00,0.75,52,MODERATE,2026-06-10_1520,TRUE,69,0,5,5
2026-06-10 15:20:37,0112510414_151207,*himel.c,C/C++,2.82,8961.74,0.29,11.43,0.39,6,60.00,0.94,51,MODERATE,2026-06-10_1520,TRUE,70,0,5,5
2026-06-10 15:21:07,0112510414_151207,*himel.c,C/C++,2.87,9028.32,0.27,14.81,0.05,6,60.00,0.89,55,MODERATE,2026-06-10_1521,TRUE,81,0,5,5
