timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts
2026-04-07 11:30:48,0112310431_113048,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,0.00,0,90.00,0.00,0,LOW,2026-04-07_1130,FALSE,0,0
2026-04-07 11:31:18,0112310431_113048,0112330431.c,C/C++,0.00,0.00,0.00,0.00,1.00,2,90.00,0.00,0,LOW,2026-04-07_1131,TRUE,0,0
2026-04-07 11:31:48,0112310431_113048,*0112330431.c,C/C++,13.11,1298.02,0.00,0.00,0.02,3,90.00,0.00,25,LOW,2026-04-07_1131,TRUE,8,0
2026-04-07 11:32:18,0112310431_113048,*0112330431.c,C/C++,8.77,1743.83,0.00,4.00,0.13,3,90.00,0.00,25,LOW,2026-04-07_1132,TRUE,25,0
2026-04-07 11:32:48,0112310431_113048,*0112330431.c,C/C++,8.77,1743.83,0.00,4.00,1.00,3,90.00,0.00,25,LOW,2026-04-07_1132,TRUE,25,0
2026-04-07 11:33:18,0112310431_113048,*0112330431.c,C/C++,5.16,6438.96,0.25,2.94,0.64,3,90.00,0.80,40,MODERATE,2026-04-07_1133,TRUE,34,0
2026-04-07 11:33:48,0112310431_113048,*0112330431.c,C/C++,3.94,7422.45,0.38,4.88,0.11,3,90.00,1.00,60,HIGH,2026-04-07_1133,TRUE,41,0
2026-04-07 11:34:18,0112310431_113048,*0112330431.c,C/C++,4.07,6789.56,0.32,5.88,0.27,3,75.00,1.00,60,HIGH,2026-04-07_1134,TRUE,51,0
2026-04-07 11:34:48,0112310431_113048,*0112330431.c,C/C++,3.87,7035.16,0.28,7.14,0.49,3,75.00,1.00,40,MODERATE,2026-04-07_1134,TRUE,56,0
2026-04-07 11:35:18,0112310431_113048,*0112330431.c,C/C++,3.85,7229.64,0.25,6.56,0.95,3,75.00,0.89,40,MODERATE,2026-04-07_1135,TRUE,61,0
2026-04-07 11:35:49,0112310431_113048,*0112330431.c,C/C++,3.30,10031.23,0.40,5.88,0.04,3,75.00,1.00,60,HIGH,2026-04-07_1135,TRUE,68,0
2026-04-07 11:36:19,0112310431_113048,*0112330431.c,C/C++,3.31,8943.07,0.36,6.58,0.09,3,75.00,1.00,60,HIGH,2026-04-07_1136,TRUE,76,0
2026-04-07 11:36:49,0112310431_113048,*0112330431.c,C/C++,3.45,8050.63,0.33,8.24,0.43,3,75.00,1.00,60,HIGH,2026-04-07_1136,TRUE,85,0
2026-04-07 11:37:19,0112310431_113048,*0112330431.c,C/C++,3.18,8765.12,0.31,9.30,0.48,3,75.00,0.92,60,HIGH,2026-04-07_1137,TRUE,86,0
2026-04-07 11:37:49,0112310431_113048,*0112330431.c,C/C++,3.09,9072.16,0.29,8.42,0.01,3,75.00,0.86,40,MODERATE,2026-04-07_1137,TRUE,95,0
2026-04-07 11:38:19,0112310431_113048,*0112330431.c,C/C++,3.17,8853.08,0.27,9.17,0.08,3,75.00,0.80,40,MODERATE,2026-04-07_1138,TRUE,109,0
2026-04-07 11:38:49,0112310431_113048,*0112330431.c,C/C++,3.17,8853.08,0.25,9.17,1.00,3,75.00,0.75,40,MODERATE,2026-04-07_1138,TRUE,109,0
2026-04-07 11:39:19,0112310431_113048,*0112330431.c,C/C++,3.17,8853.08,0.24,9.17,1.00,3,75.00,0.70,40,MODERATE,2026-04-07_1139,TRUE,109,0
2026-04-07 11:39:49,0112310431_113048,*0112330431.c,C/C++,2.57,10829.21,0.35,13.16,0.00,3,60.00,0.89,73,HIGH,2026-04-07_1139,TRUE,114,0
2026-04-07 11:40:19,0112310431_113048,*0112330431.c,C/C++,2.48,11051.66,0.33,14.66,0.24,3,60.00,0.84,75,HIGH,2026-04-07_1140,TRUE,116,0
2026-04-07 11:40:49,0112310431_113048,*0112330431.c,C/C++,2.53,11074.04,0.31,14.40,0.13,3,60.00,0.80,74,HIGH,2026-04-07_1140,TRUE,125,0
2026-04-07 11:41:19,0112310431_113048,*0112330431.c,C/C++,2.80,10588.64,0.30,14.58,0.12,3,60.00,0.76,55,MODERATE,2026-04-07_1141,TRUE,144,0
2026-04-07 11:41:49,0112310431_113048,*0112330431.c,C/C++,2.75,10604.14,0.29,14.38,0.13,3,60.00,0.73,54,MODERATE,2026-04-07_1141,TRUE,153,0
2026-04-07 11:42:19,0112310431_113048,*0112330431.c,C/C++,3.04,5213.26,0.27,13.41,0.04,3,60.00,0.69,53,MODERATE,2026-04-07_1142,TRUE,164,0
2026-04-07 11:42:49,0112310431_113048,*0112330431.c,C/C++,3.03,4795.45,0.26,13.29,0.05,3,60.00,0.67,53,MODERATE,2026-04-07_1142,TRUE,173,0
2026-04-07 11:43:19,0112310431_113048,*0112330431.c,C/C++,2.97,5543.34,0.25,12.78,0.05,3,60.00,0.64,53,MODERATE,2026-04-07_1143,TRUE,180,0
2026-04-07 11:43:49,0112310431_113048,*0112330431.c,C/C++,2.94,5545.94,0.24,13.59,0.87,3,60.00,0.61,54,MODERATE,2026-04-07_1143,TRUE,184,0
2026-04-07 11:44:19,0112310431_113048,Unknown,Unknown,2.99,6537.11,0.23,13.76,0.55,6,60.00,0.59,54,MODERATE,2026-04-07_1144,FALSE,189,0
2026-04-07 11:44:49,0112310431_113048,*0112330431.c,C/C++,2.98,6906.78,0.22,13.33,0.61,9,60.00,0.57,53,MODERATE,2026-04-07_1144,TRUE,195,0
2026-04-07 11:45:20,0112310431_113048,Unknown,Unknown,2.79,7887.62,0.22,12.87,0.08,22,60.00,0.55,53,MODERATE,2026-04-07_1145,FALSE,202,0
2026-04-07 11:45:50,0112310431_113048,*mehedi2.c [ismail2],Unknown,3.76,7416.22,0.21,12.44,0.10,30,60.00,0.53,52,MODERATE,2026-04-07_1145,TRUE,217,0
2026-04-07 11:46:20,0112310431_113048,*mehedi2.c [ismail2],Unknown,3.83,6996.04,0.20,11.74,0.03,34,60.00,0.52,52,MODERATE,2026-04-07_1146,TRUE,230,0
2026-04-07 11:46:50,0112310431_113048,*mehedi2.c [ismail2],Unknown,3.60,6763.13,0.20,11.34,0.10,34,60.00,0.50,51,MODERATE,2026-04-07_1146,TRUE,238,0
2026-04-07 11:47:20,0112310431_113048,*mehedi2.c [ismail2],Unknown,3.60,6763.13,0.19,11.34,1.00,34,60.00,0.48,51,MODERATE,2026-04-07_1147,TRUE,238,0
2026-04-07 11:47:50,0112310431_113048,*mehedi2.c [ismail2],Unknown,3.11,8930.39,0.23,11.20,0.30,36,60.00,0.59,51,MODERATE,2026-04-07_1147,TRUE,241,0
2026-04-07 11:48:20,0112310431_113048,*mehedi2.c [ismail2],Unknown,3.33,8026.31,0.23,10.47,0.19,36,60.00,0.57,50,MODERATE,2026-04-07_1148,TRUE,258,0
2026-04-07 11:48:50,0112310431_113048,*mehedi2.c [ismail2],Unknown,3.24,8504.97,0.22,10.57,0.03,36,60.00,0.55,51,MODERATE,2026-04-07_1148,TRUE,265,0
2026-04-07 11:49:20,0112310431_113048,*mehedi2.c [ismail2],Unknown,3.03,8499.78,0.21,11.11,0.05,36,60.00,0.54,51,MODERATE,2026-04-07_1149,TRUE,270,0
2026-04-07 11:49:50,0112310431_113048,*mehedi2.c [ismail2],Unknown,3.06,8351.29,0.21,10.83,0.06,36,60.00,0.53,51,MODERATE,2026-04-07_1149,TRUE,277,0
2026-04-07 11:50:20,0112310431_113048,*mehedi2.c [ismail2],Unknown,3.14,8717.99,0.20,10.53,0.11,36,60.00,0.51,51,MODERATE,2026-04-07_1150,TRUE,285,0
2026-04-07 11:50:50,0112310431_113048,*mehedi2.c [ismail2],Unknown,2.95,8550.99,0.20,10.42,0.03,36,60.00,0.50,50,MODERATE,2026-04-07_1150,TRUE,288,0
