timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts
2026-06-10 15:12:50,0112530172_151250,C:\WINDOWS\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,0.00,0,90.00,0.00,0,LOW,2026-06-10_1512,FALSE,0,0
2026-06-10 15:13:20,0112530172_151250,C:\WINDOWS\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,1.00,0,90.00,0.00,0,LOW,2026-06-10_1513,FALSE,0,0
2026-06-10 15:13:50,0112530172_151250,C:\WINDOWS\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,1.00,0,90.00,0.00,0,LOW,2026-06-10_1513,FALSE,0,0
2026-06-10 15:14:20,0112530172_151250,*samiya2.c,C/C++,0.00,0.00,0.00,0.00,1.00,1,90.00,0.00,0,LOW,2026-06-10_1514,TRUE,0,0
2026-06-10 15:14:50,0112530172_151250,*samiya2.c,C/C++,0.00,0.00,0.00,0.00,1.00,1,90.00,0.00,0,LOW,2026-06-10_1514,TRUE,0,0
2026-06-10 15:15:20,0112530172_151250,*samiya2.c,C/C++,20.99,639.90,0.00,56.00,0.00,1,50.00,0.00,40,MODERATE,2026-06-10_1515,TRUE,25,0
2026-06-10 15:15:50,0112530172_151250,*samiya2.c,C/C++,10.80,1913.78,0.00,48.48,0.26,1,50.00,0.00,50,MODERATE,2026-06-10_1515,TRUE,33,0
2026-06-10 15:16:20,0112530172_151250,*samiya2.c,C/C++,8.24,2479.45,0.00,33.33,0.15,1,50.00,0.00,50,MODERATE,2026-06-10_1516,TRUE,48,0
2026-06-10 15:16:50,0112530172_151250,*samiya2.c,C/C++,8.18,2861.19,0.00,23.94,0.01,1,50.00,0.00,49,MODERATE,2026-06-10_1516,TRUE,71,0
2026-06-10 15:17:20,0112530172_151250,*samiya2.c,C/C++,6.86,3856.74,0.00,25.68,0.18,1,50.00,0.00,50,MODERATE,2026-06-10_1517,TRUE,74,0
2026-06-10 15:17:50,0112530172_151250,*samiya2.c,C/C++,5.95,4611.33,0.00,28.40,0.04,1,50.00,0.00,50,MODERATE,2026-06-10_1517,TRUE,81,0
2026-06-10 15:18:21,0112530172_151250,*samiya2.c,C/C++,5.45,4613.47,0.00,28.74,0.11,1,50.00,0.00,50,MODERATE,2026-06-10_1518,TRUE,87,0
2026-06-10 15:18:51,0112530172_151250,*samiya2.c,C/C++,5.28,5321.89,0.00,25.51,0.07,1,50.00,0.00,50,MODERATE,2026-06-10_1518,TRUE,98,0
2026-06-10 15:19:21,0112530172_151250,*samiya2.c,C/C++,4.82,5322.57,0.00,23.48,0.01,1,50.00,0.00,48,MODERATE,2026-06-10_1519,TRUE,115,0
2026-06-10 15:19:51,0112530172_151250,*samiya2.c,C/C++,4.65,4211.74,0.00,21.43,0.35,1,50.00,0.00,46,MODERATE,2026-06-10_1519,TRUE,126,0
2026-06-10 15:20:21,0112530172_151250,*samiya2.c,C/C++,4.69,4374.91,0.00,21.54,0.77,1,50.00,0.00,47,MODERATE,2026-06-10_1520,TRUE,130,0
2026-06-10 15:20:51,0112530172_151250,*samiya2.c,C/C++,4.04,6248.62,0.00,20.90,0.00,1,50.00,0.00,46,MODERATE,2026-06-10_1520,TRUE,134,0
2026-06-10 15:21:21,0112530172_151250,*samiya2.c,C/C++,3.88,6739.93,0.00,20.44,0.23,1,50.00,0.00,45,MODERATE,2026-06-10_1521,TRUE,137,0
2026-06-10 15:21:51,0112530172_151250,*samiya2.c,C/C++,3.61,6469.75,0.00,21.09,0.10,1,50.00,0.00,46,MODERATE,2026-06-10_1521,TRUE,147,0
2026-06-10 15:22:21,0112530172_151250,*samiya2.c,C/C++,3.50,6428.20,0.00,22.00,0.53,1,50.00,0.00,47,MODERATE,2026-06-10_1522,TRUE,150,0
2026-06-10 15:22:51,0112530172_151250,*samiya2.c,C/C++,3.50,6428.20,0.00,22.00,1.00,1,50.00,0.00,47,MODERATE,2026-06-10_1522,TRUE,150,0
2026-06-10 15:23:21,0112530172_151250,*samiya2.c,C/C++,3.07,9768.79,0.09,25.00,0.22,1,50.00,0.19,50,MODERATE,2026-06-10_1523,TRUE,164,0
2026-06-10 15:23:51,0112530172_151250,*samiya2.c,C/C++,3.07,9768.79,0.08,25.00,1.00,1,50.00,0.18,50,MODERATE,2026-06-10_1523,TRUE,164,0
2026-06-10 15:24:21,0112530172_151250,*samiya2.c,C/C++,2.81,12126.20,0.16,23.98,0.12,1,50.00,0.35,64,HIGH,2026-06-10_1524,TRUE,171,0
2026-06-10 15:24:51,0112530172_151250,*samiya2.c,C/C++,2.74,12169.86,0.16,23.84,0.63,1,50.00,0.33,64,HIGH,2026-06-10_1524,TRUE,172,0
2026-06-10 15:25:21,0112530172_151250,*samiya2.c,C/C++,2.70,12378.97,0.15,25.57,0.38,1,50.00,0.32,65,HIGH,2026-06-10_1525,TRUE,176,0
2026-06-10 15:25:51,0112530172_151250,*samiya2.c,C/C++,2.55,12359.92,0.14,25.56,0.37,1,50.00,0.31,65,HIGH,2026-06-10_1525,TRUE,180,0
2026-06-10 15:26:21,0112530172_151250,*samiya2.c,C/C++,2.54,11584.05,0.14,24.47,0.25,1,50.00,0.30,64,HIGH,2026-06-10_1526,TRUE,188,0
2026-06-10 15:26:51,0112530172_151250,*samiya2.c,C/C++,2.50,11570.34,0.13,24.87,0.94,1,50.00,0.29,65,HIGH,2026-06-10_1526,TRUE,189,0
2026-06-10 15:27:21,0112530172_151250,*samiya2.c,C/C++,2.33,12284.87,0.17,24.62,0.04,1,50.00,0.41,65,HIGH,2026-06-10_1527,TRUE,195,0
2026-06-10 15:27:51,0112530172_151250,*samiya2.c,C/C++,2.29,10124.33,0.16,25.00,0.13,1,50.00,0.40,65,HIGH,2026-06-10_1527,TRUE,204,0
2026-06-10 15:28:22,0112530172_151250,*samiya2.c,C/C++,2.22,10030.94,0.16,26.67,0.40,1,50.00,0.39,65,HIGH,2026-06-10_1528,TRUE,210,0
2026-06-10 15:28:52,0112530172_151250,*samiya2.c,C/C++,2.10,10845.56,0.19,26.17,0.01,1,50.00,0.50,65,HIGH,2026-06-10_1528,TRUE,214,0
2026-06-10 15:29:22,0112530172_151250,*samiya2.c,C/C++,2.08,8105.31,0.19,25.23,0.21,1,50.00,0.48,65,HIGH,2026-06-10_1529,TRUE,222,0
2026-06-10 15:29:52,0112530172_151250,*samiya2.c,C/C++,2.03,7704.91,0.18,25.66,0.26,1,50.00,0.47,65,HIGH,2026-06-10_1529,TRUE,226,0
2026-06-10 15:30:22,0112530172_151250,*samiya2.c,C/C++,1.96,7866.72,0.18,26.20,0.39,1,50.00,0.46,65,HIGH,2026-06-10_1530,TRUE,229,0
2026-06-10 15:30:52,0112530172_151250,*samiya2.c,C/C++,1.96,8538.47,0.17,26.52,0.42,1,50.00,0.44,65,HIGH,2026-06-10_1530,TRUE,230,0
2026-06-10 15:31:22,0112530172_151250,*samiya2.c,C/C++,1.96,8403.25,0.17,28.09,0.59,1,50.00,0.43,65,HIGH,2026-06-10_1531,TRUE,235,0
2026-06-10 15:31:52,0112530172_151250,*samiya2.c,C/C++,1.96,8403.25,0.16,28.09,1.00,1,50.00,0.42,65,HIGH,2026-06-10_1531,TRUE,235,0
2026-06-10 15:32:22,0112530172_151250,*samiya2.c,C/C++,1.86,12422.26,0.22,28.45,0.16,1,50.00,0.51,65,HIGH,2026-06-10_1532,TRUE,239,0
2026-06-10 15:32:52,0112530172_151250,*samiya2.c,C/C++,1.84,12042.73,0.21,27.94,0.28,1,50.00,0.50,65,HIGH,2026-06-10_1532,TRUE,247,0
2026-06-10 15:33:22,0112530172_151250,*samiya2.c,C/C++,1.99,12154.31,0.21,27.38,0.52,1,50.00,0.49,65,HIGH,2026-06-10_1533,TRUE,252,0
2026-06-10 15:33:52,0112530172_151250,*samiya2.c,C/C++,1.86,12780.88,0.23,27.34,0.03,1,50.00,0.57,65,HIGH,2026-06-10_1533,TRUE,256,0
2026-06-10 15:34:22,0112530172_151250,*samiya2.c,C/C++,1.82,12079.44,0.22,27.00,0.33,1,50.00,0.56,65,HIGH,2026-06-10_1534,TRUE,263,0
2026-06-10 15:34:52,0112530172_151250,*samiya 1.c,C/C++,2.03,12216.31,0.22,26.28,0.00,5,50.00,0.54,65,HIGH,2026-06-10_1534,TRUE,274,0
