timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts
2026-06-06 11:45:53,0112530042_114553,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,0.00,0,90.00,0.00,0,LOW,2026-06-06_1145,FALSE,0,0
2026-06-06 11:46:23,0112530042_114553,Unknown,Unknown,0.00,0.00,0.00,0.00,1.00,2,90.00,0.00,0,LOW,2026-06-06_1146,TRUE,0,0
2026-06-06 11:46:53,0112530042_114553,Unknown,Unknown,8.72,0.00,0.00,0.00,0.08,9,90.00,0.00,10,LOW,2026-06-06_1146,TRUE,2,0
2026-06-06 11:47:23,0112530042_114553,Unknown,Unknown,6.98,2146.28,0.00,11.11,0.66,16,60.00,0.00,36,MODERATE,2026-06-06_1147,TRUE,9,0
2026-06-06 11:47:53,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,0.79,22,60.00,0.00,38,MODERATE,2026-06-06_1147,TRUE,16,0
2026-06-06 11:48:23,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1148,TRUE,16,0
2026-06-06 11:48:53,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1148,TRUE,16,0
2026-06-06 11:49:23,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1149,TRUE,16,0
2026-06-06 11:49:54,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1149,TRUE,16,0
2026-06-06 11:50:24,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1150,TRUE,16,0
2026-06-06 11:50:54,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1150,TRUE,16,0
2026-06-06 11:51:24,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1151,TRUE,16,0
2026-06-06 11:51:54,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1151,TRUE,16,0
2026-06-06 11:52:24,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1152,TRUE,16,0
2026-06-06 11:52:54,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1152,TRUE,16,0
2026-06-06 11:53:24,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1153,TRUE,16,0
2026-06-06 11:53:54,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1153,TRUE,16,0
2026-06-06 11:54:24,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1154,TRUE,16,0
2026-06-06 11:54:54,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1154,TRUE,16,0
2026-06-06 11:55:24,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1155,TRUE,16,0
2026-06-06 11:55:54,0112530042_114553,qun1.c,C/C++,4.61,5384.70,0.00,12.50,1.00,22,60.00,0.00,38,MODERATE,2026-06-06_1155,TRUE,16,0
2026-06-06 11:56:24,0112530042_114553,*qun1.c,C/C++,0.60,99364.19,0.83,6.90,0.01,23,75.00,0.19,45,MODERATE,2026-06-06_1156,TRUE,29,0
2026-06-06 11:56:54,0112530042_114553,*qun1.c,C/C++,0.62,97630.15,0.80,6.67,0.92,23,75.00,0.18,45,MODERATE,2026-06-06_1156,TRUE,30,0
2026-06-06 11:57:24,0112530042_114553,*qun1.c,C/C++,0.72,86594.21,0.83,5.26,0.13,23,75.00,0.35,60,HIGH,2026-06-06_1157,TRUE,38,0
2026-06-06 11:57:54,0112530042_114553,*qun1.c,C/C++,0.73,85420.80,0.80,5.13,0.75,23,75.00,0.33,60,HIGH,2026-06-06_1157,TRUE,39,0
2026-06-06 11:58:25,0112530042_114553,*qun1.c,C/C++,0.73,85420.80,0.77,5.13,1.00,23,75.00,0.32,60,HIGH,2026-06-06_1158,TRUE,39,0
2026-06-06 11:58:55,0112530042_114553,*qun1.c,C/C++,0.79,78124.42,0.83,4.26,0.28,23,90.00,0.46,60,HIGH,2026-06-06_1158,TRUE,47,0
2026-06-06 11:59:25,0112530042_114553,*qun1.c,C/C++,0.82,75697.66,0.80,10.00,0.83,23,60.00,0.44,60,HIGH,2026-06-06_1159,TRUE,50,0
2026-06-06 11:59:55,0112530042_114553,*qun1.c,C/C++,0.82,75697.66,0.77,10.00,1.00,23,60.00,0.43,60,HIGH,2026-06-06_1159,TRUE,50,0
2026-06-06 12:00:25,0112530042_114553,*qun1.c,C/C++,0.88,75383.39,0.82,8.33,0.10,23,75.00,0.55,60,HIGH,2026-06-06_1200,TRUE,60,0
2026-06-06 12:00:55,0112530042_114553,*qun1.c,C/C++,0.96,15203.18,0.79,8.96,0.42,23,75.00,0.53,60,HIGH,2026-06-06_1200,TRUE,67,0
2026-06-06 12:01:25,0112530042_114553,*qun1.c,C/C++,0.96,15203.18,0.77,8.96,1.00,23,75.00,0.52,60,HIGH,2026-06-06_1201,TRUE,67,0
2026-06-06 12:01:55,0112530042_114553,*qun1.c,C/C++,0.95,17218.75,0.81,8.45,0.30,23,75.00,0.62,60,HIGH,2026-06-06_1201,TRUE,71,0
2026-06-06 12:02:25,0112530042_114553,*qun1.c,C/C++,0.92,17772.30,0.82,9.72,0.02,23,75.00,0.73,60,HIGH,2026-06-06_1202,TRUE,72,0
2026-06-06 12:02:55,0112530042_114553,*qun1.c,C/C++,1.06,16733.94,0.80,12.94,0.10,23,60.00,0.70,73,HIGH,2026-06-06_1202,TRUE,85,0
2026-06-06 12:03:25,0112530042_114553,*qun1.c,C/C++,1.22,10276.77,0.78,18.63,0.06,23,50.00,0.68,79,HIGH,2026-06-06_1203,TRUE,102,0
2026-06-06 12:03:55,0112530042_114553,*qun1.c,C/C++,1.22,10276.77,0.76,18.63,1.00,23,50.00,0.67,79,HIGH,2026-06-06_1203,TRUE,102,0
2026-06-06 12:04:25,0112530042_114553,*qun1.c,C/C++,2.47,11287.87,0.77,16.24,0.08,23,50.00,0.76,76,HIGH,2026-06-06_1204,TRUE,117,0
2026-06-06 12:04:55,0112530042_114553,*qun1.c,C/C++,2.37,5612.50,0.75,14.73,0.11,23,60.00,0.74,75,HIGH,2026-06-06_1204,TRUE,129,0
2026-06-06 12:05:25,0112530042_114553,qun1.c,C/C++,2.55,5673.05,0.73,13.97,0.51,24,60.00,0.72,74,HIGH,2026-06-06_1205,TRUE,136,0
2026-06-06 12:05:55,0112530042_114553,qun1.c,C/C++,2.55,5673.05,0.71,13.97,1.00,24,60.00,0.70,74,HIGH,2026-06-06_1205,TRUE,136,0
2026-06-06 12:06:25,0112530042_114553,*qun1.c,C/C++,2.60,10836.30,0.75,13.67,0.03,25,60.00,0.78,74,HIGH,2026-06-06_1206,TRUE,139,0
2026-06-06 12:06:56,0112530042_114553,*qun1.c,C/C++,2.44,11190.34,0.73,14.18,0.00,25,60.00,0.76,74,HIGH,2026-06-06_1206,TRUE,141,0
2026-06-06 12:07:26,0112530042_114553,*qun1.c,C/C++,2.46,11162.75,0.71,13.42,0.61,25,60.00,0.74,73,HIGH,2026-06-06_1207,TRUE,149,0
2026-06-06 12:07:56,0112530042_114553,*qun1.c,C/C++,2.72,10909.28,0.72,13.21,0.39,25,60.00,0.82,73,HIGH,2026-06-06_1207,TRUE,159,0
2026-06-06 12:08:26,0112530042_114553,*qun1.c,C/C++,3.01,11125.84,0.70,12.50,0.07,25,60.00,0.80,72,HIGH,2026-06-06_1208,TRUE,168,0
2026-06-06 12:08:56,0112530042_114553,*qun1.c,C/C++,3.35,11157.08,0.69,13.51,0.05,25,60.00,0.78,74,HIGH,2026-06-06_1208,TRUE,185,0
2026-06-06 12:09:26,0112530042_114553,*qun1.c,C/C++,3.42,6262.65,0.67,13.68,0.58,25,60.00,0.76,74,HIGH,2026-06-06_1209,TRUE,190,0
2026-06-06 12:09:56,0112530042_114553,*qun1.c,C/C++,3.07,6439.61,0.66,13.13,0.09,25,60.00,0.75,73,HIGH,2026-06-06_1209,TRUE,198,0
2026-06-06 12:10:26,0112530042_114553,*qun1.c,C/C++,2.98,5109.28,0.65,12.94,0.66,25,60.00,0.73,73,HIGH,2026-06-06_1210,TRUE,201,0
2026-06-06 12:10:56,0112530042_114553,*qun1.c,C/C++,3.06,5946.50,0.63,12.50,0.02,25,60.00,0.72,72,HIGH,2026-06-06_1210,TRUE,216,0
2026-06-06 12:11:26,0112530042_114553,*qun1.c,C/C++,3.08,5750.12,0.62,13.57,0.38,25,60.00,0.70,74,HIGH,2026-06-06_1211,TRUE,221,0
2026-06-06 12:11:56,0112530042_114553,*qun1.c,C/C++,3.08,5750.12,0.61,13.57,1.00,25,60.00,0.69,74,HIGH,2026-06-06_1211,TRUE,221,0
2026-06-06 12:12:26,0112530042_114553,*qun1.c,C/C++,3.08,5750.12,0.60,13.57,1.00,25,60.00,0.68,74,HIGH,2026-06-06_1212,TRUE,221,0
2026-06-06 12:12:56,0112530042_114553,*qun1.c,C/C++,3.08,5750.12,0.59,13.57,1.00,25,60.00,0.67,74,HIGH,2026-06-06_1212,TRUE,221,0
2026-06-06 12:13:26,0112530042_114553,*qun1.c,C/C++,2.34,15606.19,0.64,13.39,0.18,25,60.00,0.73,73,HIGH,2026-06-06_1213,TRUE,224,0
