timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts
2026-05-06 11:19:39,0112520219_111939,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,0.00,0,90.00,0.00,0,LOW,2026-05-06_1119,FALSE,0,0
2026-05-06 11:20:09,0112520219_111939,Unknown,Unknown,0.00,0.00,0.00,0.00,0.09,5,90.00,0.00,0,LOW,2026-05-06_1120,TRUE,1,0
2026-05-06 11:20:39,0112520219_111939,Unknown,Unknown,3.12,4653.47,0.00,12.50,0.07,8,60.00,0.00,38,MODERATE,2026-05-06_1120,FALSE,8,0
2026-05-06 11:21:09,0112520219_111939,qs_1.c,C/C++,3.92,3975.92,0.00,25.00,0.87,10,50.00,0.00,50,MODERATE,2026-05-06_1121,TRUE,12,0
2026-05-06 11:21:39,0112520219_111939,qs_1.c,C/C++,3.92,3975.92,0.00,25.00,1.00,10,50.00,0.00,50,MODERATE,2026-05-06_1121,TRUE,12,0
2026-05-06 11:22:09,0112520219_111939,qs_1.c,C/C++,3.92,3975.92,0.00,25.00,1.00,10,50.00,0.00,50,MODERATE,2026-05-06_1122,TRUE,12,0
2026-05-06 11:22:39,0112520219_111939,qs_1.c,C/C++,3.92,3975.92,0.00,25.00,1.00,10,50.00,0.00,50,MODERATE,2026-05-06_1122,TRUE,12,0
2026-05-06 11:23:09,0112520219_111939,qs_1.c,C/C++,3.92,3975.92,0.00,25.00,1.00,10,50.00,0.00,50,MODERATE,2026-05-06_1123,TRUE,12,0
2026-05-06 11:23:39,0112520219_111939,*qs_1.c,C/C++,1.66,30080.53,0.65,14.29,0.36,11,60.00,0.50,74,HIGH,2026-05-06_1123,TRUE,28,0
2026-05-06 11:24:09,0112520219_111939,*qs_1.c,C/C++,2.02,26144.88,0.58,10.81,0.79,11,60.00,0.44,71,HIGH,2026-05-06_1124,TRUE,37,0
2026-05-06 11:24:39,0112520219_111939,*qs_1.c,C/C++,3.12,3955.37,0.52,28.17,0.00,11,50.00,0.40,85,CRITICAL,2026-05-06_1124,TRUE,71,0
