timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts
2026-05-06 11:19:02,0112530136_111902,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,0.01,0,90.00,0.00,0,LOW,2026-05-06_1119,FALSE,0,0
2026-05-06 11:19:33,0112530136_111902,*main.c [Arafat],Unknown,0.00,0.00,0.00,0.00,1.00,2,90.00,0.00,0,LOW,2026-05-06_1119,TRUE,0,0
2026-05-06 11:20:03,0112530136_111902,*main.c [Arafat],Unknown,0.00,0.00,0.00,0.00,1.00,2,90.00,0.00,0,LOW,2026-05-06_1120,TRUE,0,0
2026-05-06 11:20:33,0112530136_111902,*main.c [Arafat],Unknown,0.00,0.00,0.00,0.00,1.00,2,90.00,0.00,0,LOW,2026-05-06_1120,TRUE,0,0
2026-05-06 11:21:03,0112530136_111902,*main.c [Arafat],Unknown,0.00,0.00,0.00,0.00,1.00,2,90.00,0.00,0,LOW,2026-05-06_1121,TRUE,0,0
2026-05-06 11:21:33,0112530136_111902,*main.c [Arafat],Unknown,6.65,3988.68,0.00,0.00,0.06,2,90.00,0.00,25,LOW,2026-05-06_1121,TRUE,15,0
2026-05-06 11:22:03,0112530136_111902,*main.c [Arafat],Unknown,4.11,6270.19,0.00,5.26,0.11,2,75.00,0.00,25,LOW,2026-05-06_1122,TRUE,19,0
2026-05-06 11:22:33,0112530136_111902,*main.c [Arafat],Unknown,4.78,5397.61,0.00,3.57,0.62,2,90.00,0.00,25,LOW,2026-05-06_1122,TRUE,28,0
2026-05-06 11:23:03,0112530136_111902,*main.c [Arafat],Unknown,4.78,5397.61,0.00,3.57,1.00,2,90.00,0.00,25,LOW,2026-05-06_1123,TRUE,28,0
2026-05-06 11:23:33,0112530136_111902,*main.c [Arafat],Unknown,4.78,5397.61,0.00,3.57,1.00,2,90.00,0.00,25,LOW,2026-05-06_1123,TRUE,28,0
2026-05-06 11:24:03,0112530136_111902,*main.c [Arafat],Unknown,4.78,5397.61,0.00,3.57,1.00,2,90.00,0.00,25,LOW,2026-05-06_1124,TRUE,28,0
2026-05-06 11:24:33,0112530136_111902,*main.c [Arafat],Unknown,4.78,5397.61,0.00,3.57,1.00,2,90.00,0.00,25,LOW,2026-05-06_1124,TRUE,28,0
2026-05-06 11:25:03,0112530136_111902,*main.c [Arafat],Unknown,4.78,5397.61,0.00,3.57,1.00,2,90.00,0.00,25,LOW,2026-05-06_1125,TRUE,28,0
2026-05-06 11:25:33,0112530136_111902,*main.c [Arafat],Unknown,1.83,28145.98,0.45,2.50,0.25,2,90.00,0.31,60,HIGH,2026-05-06_1125,TRUE,40,0
2026-05-06 11:26:03,0112530136_111902,*main.c [Arafat],Unknown,1.83,28145.98,0.42,2.50,1.00,2,90.00,0.28,60,HIGH,2026-05-06_1126,TRUE,40,0
2026-05-06 11:26:33,0112530136_111902,*main.c [Arafat],Unknown,1.83,28145.98,0.39,2.50,1.00,2,90.00,0.27,60,HIGH,2026-05-06_1126,TRUE,40,0
2026-05-06 11:27:04,0112530136_111902,*main.c [Arafat],Unknown,1.74,27134.33,0.54,5.77,0.04,2,75.00,0.50,60,HIGH,2026-05-06_1127,TRUE,52,0
2026-05-06 11:27:34,0112530136_111902,*main.c [Arafat],Unknown,2.29,27029.90,0.50,21.92,0.25,2,50.00,0.47,82,CRITICAL,2026-05-06_1127,TRUE,73,0
2026-05-06 11:28:04,0112530136_111902,*main.c [Arafat],Unknown,3.00,1867.71,0.48,17.92,0.13,2,50.00,0.44,78,HIGH,2026-05-06_1128,TRUE,106,0
2026-05-06 11:28:34,0112530136_111902,*main.c [Arafat],Unknown,3.08,2333.89,0.45,16.38,0.27,2,50.00,0.42,76,HIGH,2026-05-06_1128,TRUE,116,0
2026-05-06 11:29:04,0112530136_111902,*main.c [Arafat],Unknown,2.95,3131.87,0.43,15.45,0.23,2,50.00,0.40,75,HIGH,2026-05-06_1129,TRUE,123,0
2026-05-06 11:29:34,0112530136_111902,*main.c [Arafat],Unknown,2.95,3131.87,0.41,15.45,1.00,2,50.00,0.38,75,HIGH,2026-05-06_1129,TRUE,123,0
2026-05-06 11:30:04,0112530136_111902,*main.c [Arafat],Unknown,2.95,3131.87,0.39,15.45,1.00,2,50.00,0.36,75,HIGH,2026-05-06_1130,TRUE,123,0
2026-05-06 11:30:34,0112530136_111902,*main.c [Arafat],Unknown,2.95,3131.87,0.37,15.45,1.00,2,50.00,0.35,75,HIGH,2026-05-06_1130,TRUE,123,0
2026-05-06 11:31:04,0112530136_111902,*main.c [Arafat],Unknown,3.56,15519.37,0.51,13.87,0.06,2,60.00,0.50,74,HIGH,2026-05-06_1131,TRUE,137,0
2026-05-06 11:31:34,0112530136_111902,*main.c [Arafat],Unknown,4.60,15484.45,0.49,14.94,0.08,2,60.00,0.48,75,HIGH,2026-05-06_1131,TRUE,154,0
2026-05-06 11:32:04,0112530136_111902,*main.c [Arafat],Unknown,4.19,15535.93,0.47,17.39,0.18,2,50.00,0.46,77,HIGH,2026-05-06_1132,TRUE,161,0
2026-05-06 11:32:34,0112530136_111902,*main.c [Arafat],Unknown,4.03,15540.80,0.45,17.18,0.78,2,50.00,0.44,77,HIGH,2026-05-06_1132,TRUE,163,0
2026-05-06 11:33:04,0112530136_111902,*main.c [Arafat],Unknown,4.03,15540.80,0.44,17.18,1.00,2,50.00,0.43,77,HIGH,2026-05-06_1133,TRUE,163,0
2026-05-06 11:33:34,0112530136_111902,*main.c [Arafat],Unknown,3.29,17762.33,0.50,16.86,0.13,2,50.00,0.55,77,HIGH,2026-05-06_1133,TRUE,172,0
2026-05-06 11:34:04,0112530136_111902,*main.c [Arafat],Unknown,3.15,9518.96,0.48,16.13,0.17,2,50.00,0.53,76,HIGH,2026-05-06_1134,TRUE,186,0
2026-05-06 11:34:34,0112530136_111902,*main.c [Arafat],Unknown,2.99,9567.67,0.46,15.46,0.39,2,50.00,0.51,75,HIGH,2026-05-06_1134,TRUE,194,0
2026-05-06 11:35:05,0112530136_111902,*main.c [Arafat],Unknown,2.99,9567.67,0.45,15.46,1.00,2,50.00,0.50,75,HIGH,2026-05-06_1135,TRUE,194,0
2026-05-06 11:35:35,0112530136_111902,*main.c [Arafat],Unknown,2.99,9567.67,0.44,15.46,1.00,2,50.00,0.48,75,HIGH,2026-05-06_1135,TRUE,194,0
2026-05-06 11:36:05,0112530136_111902,*main.c [Arafat],Unknown,2.48,14105.53,0.50,14.71,0.03,2,60.00,0.59,75,HIGH,2026-05-06_1136,TRUE,204,0
2026-05-06 11:36:35,0112530136_111902,*main.c [Arafat],Unknown,2.42,14083.74,0.48,14.15,0.19,2,60.00,0.57,74,HIGH,2026-05-06_1136,TRUE,212,0
2026-05-06 11:37:05,0112530136_111902,*main.c [Arafat],Unknown,2.49,11045.66,0.47,13.70,0.40,2,60.00,0.55,74,HIGH,2026-05-06_1137,TRUE,219,0
2026-05-06 11:37:35,0112530136_111902,*main.c [Arafat],Unknown,2.34,11624.90,0.49,13.51,0.16,2,60.00,0.65,74,HIGH,2026-05-06_1137,TRUE,222,0
2026-05-06 11:38:05,0112530136_111902,*main.c [Arafat],Unknown,2.97,5321.01,0.47,13.06,0.05,2,60.00,0.63,73,HIGH,2026-05-06_1138,TRUE,245,0
2026-05-06 11:38:35,0112530136_111902,*main.c [Arafat],Unknown,2.86,5439.21,0.46,12.80,0.43,2,60.00,0.61,73,HIGH,2026-05-06_1138,TRUE,250,0
2026-05-06 11:39:05,0112530136_111902,*main.c [Arafat],Unknown,2.86,5439.21,0.45,12.80,1.00,2,60.00,0.60,73,HIGH,2026-05-06_1139,TRUE,250,0
2026-05-06 11:39:35,0112530136_111902,*main.c [Arafat],Unknown,2.53,11144.20,0.50,12.60,0.00,2,60.00,0.68,73,HIGH,2026-05-06_1139,TRUE,254,0
2026-05-06 11:40:05,0112530136_111902,*main.c [Arafat],Unknown,2.41,11339.33,0.49,12.84,0.11,2,60.00,0.67,73,HIGH,2026-05-06_1140,TRUE,257,0
2026-05-06 11:40:35,0112530136_111902,C:\Users\student\Desktop\0112520129\Arafat\bin\Debug\Arafat.exe,Unknown,2.92,11304.72,0.47,12.50,0.66,7,60.00,0.65,72,HIGH,2026-05-06_1140,FALSE,264,0
2026-05-06 11:41:05,0112530136_111902,main.c [Arafat],Unknown,2.77,10825.34,0.46,11.74,0.21,13,60.00,0.63,72,HIGH,2026-05-06_1141,TRUE,281,0
2026-05-06 11:41:35,0112530136_111902,*main.c [Arafat],Unknown,3.38,11011.58,0.45,11.22,0.04,14,60.00,0.62,71,HIGH,2026-05-06_1141,TRUE,294,0
2026-05-06 11:42:05,0112530136_111902,*main.c [Arafat],Unknown,3.17,11251.70,0.44,11.04,0.19,14,60.00,0.61,71,HIGH,2026-05-06_1142,TRUE,299,0
