timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts
2026-05-06 11:14:57,0112530185_111457,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,0.00,0,90.00,0.00,0,LOW,2026-05-06_1114,FALSE,0,0
2026-05-06 11:15:27,0112530185_111457,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,0.25,4,90.00,0.00,0,LOW,2026-05-06_1115,FALSE,1,0
2026-05-06 11:15:57,0112530185_111457,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,1.00,4,90.00,0.00,0,LOW,2026-05-06_1115,FALSE,1,0
2026-05-06 11:16:27,0112530185_111457,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,1.00,4,90.00,0.00,0,LOW,2026-05-06_1116,FALSE,1,0
2026-05-06 11:16:58,0112530185_111457,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,1.00,4,90.00,0.00,0,LOW,2026-05-06_1116,FALSE,1,0
2026-05-06 11:17:28,0112530185_111457,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,1.00,4,90.00,0.00,0,LOW,2026-05-06_1117,FALSE,1,0
2026-05-06 11:17:58,0112530185_111457,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,1.00,4,90.00,0.00,0,LOW,2026-05-06_1117,FALSE,1,0
2026-05-06 11:18:28,0112530185_111457,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,1.00,4,90.00,0.00,0,LOW,2026-05-06_1118,FALSE,1,0
2026-05-06 11:18:58,0112530185_111457,C:\Windows\system32\cmd.exe,Unknown,0.00,0.00,0.00,0.00,1.00,4,90.00,0.00,0,LOW,2026-05-06_1118,FALSE,1,0
2026-05-06 11:19:28,0112530185_111457,Unknown,Unknown,0.00,0.00,0.00,0.00,1.00,5,90.00,0.00,0,LOW,2026-05-06_1119,TRUE,1,0
2026-05-06 11:19:58,0112530185_111457,Unknown,Unknown,0.69,67413.51,0.87,0.00,0.05,6,90.00,0.40,60,HIGH,2026-05-06_1119,FALSE,16,0
2026-05-06 11:20:28,0112530185_111457,C:\Windows\system32\cmd.exe,Unknown,1.29,46928.22,0.79,0.00,0.34,9,90.00,0.36,60,HIGH,2026-05-06_1120,FALSE,32,0
